Season,Date,Team,Opp,Result,Name,Distance,Good,Block,Playoffs
1960,10/16/1960,LAC,DEN,W 23-19,Ben Agajanian,11,1,0,0
1960,10/16/1960,HOU,DTX,W 20-10,George Blanda,47,0,0,0
1960,10/16/1960,HOU,DTX,W 20-10,George Blanda,40,0,0,0
1960,10/16/1960,HOU,DTX,W 20-10,George Blanda,23,1,0,0
1960,10/16/1960,HOU,DTX,W 20-10,George Blanda,19,1,0,0
1960,10/16/1960,DTX,HOU,L 10-20,Jack Spikes,14,1,0,0
1960,10/16/1960,DET,PHI,L 10-28,Jim Martin,41,0,0,0
1960,10/16/1960,DET,PHI,L 10-28,Jim Martin,33,1,0,0
1960,10/16/1960,DEN,LAC,L 19-23,Gene Mingo,45,1,0,0
1960,10/16/1960,DEN,LAC,L 19-23,Gene Mingo,38,1,0,0
1960,10/16/1960,DEN,LAC,L 19-23,Gene Mingo,17,1,0,0
1960,10/16/1960,DEN,LAC,L 19-23,Gene Mingo,13,1,0,0
1960,10/16/1960,BUF,NYT,L 13-17,Billy Atkins,34,0,0,0
1960,10/16/1960,BOS,OAK,L 14-27,Gino Cappelletti,47,0,0,0
1960,10/16/1960,BAL,RAM,W 31-17,Steve Myhra,10,1,0,0
1960,10/9/1960,WAS,DAL,W 26-14,Bob Khayat,38,1,0,0
1960,10/9/1960,WAS,DAL,W 26-14,Bob Khayat,29,1,0,0
1960,10/9/1960,WAS,DAL,W 26-14,Bob Khayat,15,1,0,0
1960,10/9/1960,WAS,DAL,W 26-14,Bob Khayat,10,1,0,0
1960,10/9/1960,STL,PHI,L 27-31,Gerry Perry,18,1,0,0
1960,10/9/1960,STL,PHI,L 27-31,Gerry Perry,12,1,0,0
1960,10/9/1960,SF,DET,W 14-10,Tommy Davis,21,0,1,0
1960,10/9/1960,SF,DET,W 14-10,John Wittenborn,45,0,0,0
1960,10/9/1960,SF,DET,W 14-10,John Wittenborn,33,0,0,0
1960,10/9/1960,SF,DET,W 14-10,John Wittenborn,19,0,0,0
1960,10/9/1960,PIT,NYG,L 17-19,Bert Rechichar,22,0,0,0
1960,10/9/1960,PIT,NYG,L 17-19,Bert Rechichar,11,1,0,0
1960,10/9/1960,PHI,STL,W 31-27,Bobby Walston,33,0,0,0
1960,10/9/1960,PHI,STL,W 31-27,Bobby Walston,28,0,0,0
1960,10/9/1960,PHI,STL,W 31-27,Bobby Walston,27,1,0,0
1960,10/9/1960,OAK,DTX,W 20-19,Larry Barnes,34,0,0,0
1960,10/9/1960,OAK,DTX,W 20-19,Larry Barnes,21,0,0,0
1960,10/9/1960,NYT,HOU,L 21-27,Bill Shockley,47,0,1,0
1960,10/9/1960,NYG,PIT,W 19-17,Pat Summerall,41,1,0,0
1960,10/9/1960,HOU,NYT,W 27-21,George Blanda,49,0,0,0
1960,10/9/1960,HOU,NYT,W 27-21,George Blanda,48,0,0,0
1960,10/9/1960,HOU,NYT,W 27-21,George Blanda,36,1,0,0
1960,10/9/1960,HOU,NYT,W 27-21,George Blanda,24,0,0,0
1960,10/9/1960,HOU,NYT,W 27-21,George Blanda,22,1,0,0
1960,10/9/1960,GB,BAL,W 35-21,Paul Hornung,49,0,0,0
1960,10/9/1960,DTX,OAK,L 19-20,Jack Spikes,49,0,0,0
1960,10/9/1960,DET,SF,L 10-14,Jim Martin,34,1,0,0
1960,10/9/1960,DET,SF,L 10-14,Jim Martin,34,0,0,0
1960,10/9/1960,DAL,WAS,L 14-26,Fred Cone,32,0,1,0
1960,10/9/1960,DAL,WAS,L 14-26,Fred Cone,24,0,1,0
1960,10/9/1960,CHI,RAM,W 34-27,John Aveni,29,1,0,0
1960,10/9/1960,CHI,RAM,W 34-27,John Aveni,22,1,0,0
1960,10/9/1960,CHI,RAM,W 34-27,John Aveni,22,0,0,0
1960,10/8/1960,BOS,LAC,W 35-0,Gino Cappelletti,33,1,0,0
1960,10/8/1960,BOS,LAC,W 35-0,Gino Cappelletti,23,1,0,0
1960,10/2/1960,STL,NYG,L 14-35,Bobby Joe Conrad,29,0,0,0
1960,10/2/1960,SF,RAM,W 13-9,Tommy Davis,46,0,0,0
1960,10/2/1960,SF,RAM,W 13-9,Tommy Davis,40,0,0,0
1960,10/2/1960,SF,RAM,W 13-9,Tommy Davis,27,1,0,0
1960,10/2/1960,SF,RAM,W 13-9,Tommy Davis,14,1,0,0
1960,10/2/1960,RAM,SF,L 9-13,Lou Michaels,50,1,0,0
1960,10/2/1960,RAM,SF,L 9-13,Danny Villanueva,36,1,0,0
1960,10/2/1960,RAM,SF,L 9-13,Danny Villanueva,21,1,0,0
1960,10/2/1960,PIT,CLE,L 20-28,Bobby Layne,20,0,0,0
1960,10/2/1960,NYT,DTX,W 37-35,Bill Shockley,52,0,0,0
1960,10/2/1960,NYT,DTX,W 37-35,Bill Shockley,32,1,0,0
1960,10/2/1960,NYG,STL,W 35-14,Pat Summerall,48,0,0,0
1960,10/2/1960,LAC,BUF,W 24-10,Ben Agajanian,16,1,0,0
1960,10/2/1960,DTX,NYT,L 35-37,Don Flynn,49,0,0,0
1960,10/2/1960,DET,GB,L 9-28,Jim Martin,48,1,0,0
1960,10/2/1960,DET,GB,L 9-28,Jim Martin,20,1,0,0
1960,10/2/1960,DET,GB,L 9-28,Jim Martin,14,1,0,0
1960,10/2/1960,DEN,OAK,W 31-14,Gene Mingo,42,0,0,0
1960,10/2/1960,DEN,OAK,W 31-14,Gene Mingo,18,0,0,0
1960,10/2/1960,DEN,OAK,W 31-14,Gene Mingo,17,1,0,0
1960,10/2/1960,CHI,BAL,L 7-42,John Aveni,16,0,0,0
1960,10/2/1960,BUF,LAC,L 10-24,Darrell Harper,35,1,0,0
1960,10/2/1960,BAL,CHI,W 42-7,Steve Myhra,18,0,0,0
1960,9/30/1960,PHI,DAL,W 27-25,Bobby Walston,27,1,0,0
1960,9/30/1960,PHI,DAL,W 27-25,Bobby Walston,21,1,0,0
1960,9/30/1960,DAL,PHI,L 25-27,Fred Cone,45,1,0,0
1960,9/30/1960,DAL,PHI,L 25-27,Fred Cone,32,1,0,0
1960,9/25/1960,WAS,BAL,L 0-20,Bob Khayat,47,0,1,0
1960,9/25/1960,WAS,BAL,L 0-20,Bob Khayat,42,0,0,0
1960,9/25/1960,SF,NYG,L 19-21,Tommy Davis,49,0,0,0
1960,9/25/1960,SF,NYG,L 19-21,Tommy Davis,38,0,0,0
1960,9/25/1960,SF,NYG,L 19-21,Tommy Davis,37,0,0,0
1960,9/25/1960,SF,NYG,L 19-21,Tommy Davis,30,1,0,0
1960,9/25/1960,SF,NYG,L 19-21,Tommy Davis,28,0,0,0
1960,9/25/1960,PHI,CLE,L 24-41,Bobby Walston,39,0,0,0
1960,9/25/1960,PHI,CLE,L 24-41,Bobby Walston,21,1,0,0
1960,9/25/1960,OAK,HOU,W 14-13,Larry Barnes,30,0,0,0
1960,9/25/1960,NYG,SF,W 21-19,Pat Summerall,26,0,0,0
1960,9/25/1960,LAC,DTX,L 0-17,Ben Agajanian,45,0,1,0
1960,9/25/1960,LAC,DTX,L 0-17,Ben Agajanian,32,0,0,0
1960,9/25/1960,LAC,DTX,L 0-17,Ben Agajanian,28,0,0,0
1960,9/25/1960,HOU,OAK,L 13-14,George Blanda,36,1,0,0
1960,9/25/1960,HOU,OAK,L 13-14,George Blanda,28,0,0,0
1960,9/25/1960,HOU,OAK,L 13-14,George Blanda,17,0,0,0
1960,9/25/1960,HOU,OAK,L 13-14,George Blanda,10,1,0,0
1960,9/25/1960,GB,CHI,L 14-17,Paul Hornung,22,0,1,0
1960,9/25/1960,GB,CHI,L 14-17,Paul Hornung,20,0,0,0
1960,9/25/1960,DTX,LAC,W 17-0,Jack Spikes,45,0,1,0
1960,9/25/1960,DTX,LAC,W 17-0,Curley Johnson,35,0,0,0
1960,9/25/1960,DTX,LAC,W 17-0,Cotton Davidson,11,1,0,0
1960,9/25/1960,CLE,PHI,W 41-24,Sam Baker,44,0,0,0
1960,9/25/1960,CLE,PHI,W 41-24,Sam Baker,36,1,0,0
1960,9/25/1960,CLE,PHI,W 41-24,Sam Baker,15,1,0,0
1960,9/25/1960,CHI,GB,W 17-14,John Aveni,31,0,0,0
1960,9/25/1960,CHI,GB,W 17-14,John Aveni,16,1,0,0
1960,9/25/1960,BAL,WAS,W 20-0,Steve Myhra,28,1,0,0
1960,9/25/1960,BAL,WAS,W 20-0,Steve Myhra,18,1,0,0
1960,9/25/1960,BAL,WAS,W 20-0,Steve Myhra,18,0,0,0
1960,9/24/1960,PIT,DAL,W 35-28,Bert Rechichar,48,0,0,0
1960,9/23/1960,STL,RAM,W 43-21,Bobby Joe Conrad,14,1,0,0
1960,9/23/1960,STL,RAM,W 43-21,Bobby Joe Conrad,14,0,0,0
1960,9/23/1960,STL,RAM,W 43-21,Bobby Joe Conrad,12,1,0,0
1960,9/23/1960,DEN,NYT,L 24-28,Gene Mingo,36,0,0,0
1960,9/23/1960,DEN,NYT,L 24-28,Gene Mingo,33,1,0,0
1960,9/23/1960,BUF,BOS,W 13-0,Billy Atkins,38,0,0,0
1960,9/23/1960,BOS,BUF,L 0-13,Jim Crawford,50,0,0,0
1960,9/18/1960,LAC,HOU,L 28-38,Ben Agajanian,45,0,0,0
1960,9/18/1960,HOU,LAC,W 38-28,George Blanda,13,1,0,0
1960,9/18/1960,DEN,BUF,W 27-21,Gene Mingo,31,1,0,0
1960,9/18/1960,DEN,BUF,W 27-21,Gene Mingo,27,1,0,0
1960,9/18/1960,BUF,DEN,L 21-27,Darrell Harper,34,0,1,0
1960,9/17/1960,NYT,BOS,L 24-28,Bill Shockley,23,1,0,0
1960,9/16/1960,OAK,DTX,L 16-34,Larry Barnes,49,0,1,0
1960,9/16/1960,OAK,DTX,L 16-34,Larry Barnes,33,1,0,0
1960,9/16/1960,DTX,OAK,W 34-16,Jack Spikes,42,0,0,0
1960,9/16/1960,DTX,OAK,W 34-16,Jack Spikes,28,1,0,0
1960,9/16/1960,DTX,OAK,W 34-16,Jack Spikes,17,1,0,0
1960,9/11/1960,OAK,HOU,L 22-37,Larry Barnes,37,0,0,0
1960,9/11/1960,OAK,HOU,L 22-37,Larry Barnes,32,0,0,0
1960,9/11/1960,OAK,HOU,L 22-37,Larry Barnes,17,0,1,0
1960,9/11/1960,NYT,BUF,W 27-3,Bill Shockley,39,1,0,0
1960,9/11/1960,NYT,BUF,W 27-3,Bill Shockley,37,0,0,0
1960,9/11/1960,NYT,BUF,W 27-3,Bill Shockley,25,0,0,0
1960,9/11/1960,NYT,BUF,W 27-3,Bill Shockley,15,1,0,0
1960,9/11/1960,HOU,OAK,W 37-22,George Blanda,18,1,0,0
1960,9/11/1960,BUF,NYT,L 3-27,Darrell Harper,35,1,0,0
1960,9/10/1960,LAC,DTX,W 21-20,Ben Agajanian,36,0,1,0
1960,9/10/1960,DTX,LAC,L 20-21,Jack Spikes,27,0,0,0
1960,9/9/1960,BOS,DEN,L 10-13,Gino Cappelletti,34,1,0,0
1960,1/1/1961,HOU,LAC,W 24-16,George Blanda,18,1,0,1
1960,1/1/1961,LAC,HOU,L 16-24,Ben Agajanian,38,1,0,1
1960,1/1/1961,HOU,LAC,W 24-16,George Blanda,32,0,0,1
1960,1/1/1961,LAC,HOU,L 16-24,Ben Agajanian,27,1,0,1
1960,1/1/1961,LAC,HOU,L 16-24,Ben Agajanian,22,1,0,1
1960,12/26/1960,GB,PHI,L 13-17,Paul Hornung,20,1,0,1
1960,12/26/1960,GB,PHI,L 13-17,Paul Hornung,13,0,0,1
1960,12/26/1960,GB,PHI,L 13-17,Paul Hornung,23,1,0,1
1960,12/26/1960,PHI,GB,W 17-13,Bobby Walston,15,1,0,1
1961,12/17/1961,WAS,DAL,W 34-24,John Aveni,47,0,1,0
1961,12/17/1961,WAS,DAL,W 34-24,John Aveni,47,0,0,0
1961,12/17/1961,STL,PIT,W 20-0,Gerry Perry,36,0,0,0
1961,12/17/1961,STL,PIT,W 20-0,Gerry Perry,31,0,0,0
1961,12/17/1961,RAM,GB,L 17-24,Danny Villanueva,44,0,1,0
1961,12/17/1961,RAM,GB,L 17-24,Danny Villanueva,17,1,0,0
1961,12/17/1961,PIT,STL,L 0-20,Lou Michaels,49,0,0,0
1961,12/17/1961,PHI,DET,W 27-24,Bobby Walston,21,1,0,0
1961,12/17/1961,PHI,DET,W 27-24,Bobby Walston,10,1,0,0
1961,12/17/1961,OAK,HOU,L 16-47,George Fleming,26,1,0,0
1961,12/17/1961,NYT,DTX,L 24-35,Dick Guesman,45,0,0,0
1961,12/17/1961,NYT,DTX,L 24-35,Dick Guesman,39,1,0,0
1961,12/17/1961,NYT,DTX,L 24-35,Dick Guesman,28,0,0,0
1961,12/17/1961,NYG,CLE,T 7-7,Pat Summerall,31,0,1,0
1961,12/17/1961,NYG,CLE,T 7-7,Pat Summerall,13,0,0,0
1961,12/17/1961,MIN,CHI,L 35-52,Mike Mercer,35,0,0,0
1961,12/17/1961,HOU,OAK,W 47-16,George Blanda,12,1,0,0
1961,12/17/1961,GB,RAM,W 24-17,Ben Agajanian,28,1,0,0
1961,12/17/1961,DET,PHI,L 24-27,Jim Martin,49,1,0,0
1961,12/17/1961,DET,PHI,L 24-27,Jim Martin,41,0,0,0
1961,12/17/1961,DAL,WAS,L 24-34,Dick Bielski,38,0,0,0
1961,12/17/1961,DAL,WAS,L 24-34,Dick Bielski,27,1,0,0
1961,12/17/1961,CLE,NYG,T 7-7,Lou Groza,48,0,0,0
1961,12/17/1961,CLE,NYG,T 7-7,Lou Groza,17,0,0,0
1961,12/17/1961,CHI,MIN,W 52-35,Roger LeClerc,43,0,0,0
1961,12/17/1961,CHI,MIN,W 52-35,Roger LeClerc,36,0,0,0
1961,12/17/1961,CHI,MIN,W 52-35,Roger LeClerc,17,1,0,0
1961,12/17/1961,BOS,SD,W 41-0,Gino Cappelletti,40,1,0,0
1961,12/17/1961,BOS,SD,W 41-0,Gino Cappelletti,38,1,0,0
1961,12/17/1961,BOS,SD,W 41-0,Gino Cappelletti,32,0,0,0
1961,12/16/1961,SF,BAL,L 24-27,Tommy Davis,45,1,0,0
1961,12/16/1961,BAL,SF,W 27-24,Steve Myhra,28,1,0,0
1961,12/16/1961,BAL,SF,W 27-24,Steve Myhra,20,1,0,0
1961,12/10/1961,WAS,PIT,L 14-30,John Aveni,49,0,0,0
1961,12/10/1961,WAS,PIT,L 14-30,John Aveni,33,0,0,0
1961,12/10/1961,STL,DAL,W 31-13,Gerry Perry,16,1,0,0
1961,12/10/1961,SF,GB,W 22-21,Tommy Davis,14,1,0,0
1961,12/10/1961,SF,GB,W 22-21,Tommy Davis,10,1,0,0
1961,12/10/1961,SD,BUF,W 28-10,George Blair,27,0,0,0
1961,12/10/1961,PIT,WAS,W 30-14,Lou Michaels,42,1,0,0
1961,12/10/1961,PHI,NYG,L 24-28,Bobby Walston,45,0,0,0
1961,12/10/1961,PHI,NYG,L 24-28,Bobby Walston,44,0,0,0
1961,12/10/1961,PHI,NYG,L 24-28,Bobby Walston,26,1,0,0
1961,12/10/1961,NYG,PHI,W 28-24,Pat Summerall,33,0,1,0
1961,12/10/1961,NYG,PHI,W 28-24,Pat Summerall,23,0,0,0
1961,12/10/1961,MIN,DET,L 7-13,Mike Mercer,47,0,0,0
1961,12/10/1961,MIN,DET,L 7-13,Mike Mercer,42,0,0,0
1961,12/10/1961,HOU,NYT,W 48-21,George Blanda,51,0,0,0
1961,12/10/1961,HOU,NYT,W 48-21,George Blanda,27,1,0,0
1961,12/10/1961,HOU,NYT,W 48-21,George Blanda,16,1,0,0
1961,12/10/1961,GB,SF,L 21-22,Paul Hornung,34,0,0,0
1961,12/10/1961,DET,MIN,W 13-7,Jim Martin,43,1,0,0
1961,12/10/1961,DET,MIN,W 13-7,Jim Martin,38,0,0,0
1961,12/10/1961,DET,MIN,W 13-7,Jim Martin,25,0,0,0
1961,12/10/1961,DET,MIN,W 13-7,Jim Martin,23,1,0,0
1961,12/10/1961,DAL,STL,L 13-31,Dick Bielski,29,1,0,0
1961,12/10/1961,CLE,CHI,L 14-17,Lou Groza,15,0,1,0
1961,12/10/1961,CHI,CLE,W 17-14,Roger LeClerc,9,1,0,0
1961,12/10/1961,CHI,CLE,W 17-14,Roger LeClerc,40,0,0,0
1961,12/10/1961,CHI,CLE,W 17-14,Roger LeClerc,38,0,0,0
1961,12/10/1961,BUF,SD,L 10-28,Bill Shockley,20,1,0,0
1961,12/9/1961,RAM,BAL,W 34-17,Danny Villanueva,42,0,1,0
1961,12/9/1961,RAM,BAL,W 34-17,Danny Villanueva,36,1,0,0
1961,12/9/1961,RAM,BAL,W 34-17,Danny Villanueva,20,1,0,0
1961,12/9/1961,BOS,OAK,W 35-21,Gino Cappelletti,40,0,0,0
1961,12/9/1961,BOS,OAK,W 35-21,Gino Cappelletti,35,0,0,0
1961,12/9/1961,BOS,OAK,W 35-21,Gino Cappelletti,32,0,0,0
1961,12/9/1961,BAL,RAM,L 17-34,Steve Myhra,49,0,0,0
1961,12/9/1961,BAL,RAM,L 17-34,Steve Myhra,43,0,0,0
1961,12/9/1961,BAL,RAM,L 17-34,Steve Myhra,30,1,0,0
1961,12/9/1961,BAL,RAM,L 17-34,Steve Myhra,19,0,1,0
1961,12/3/1961,WAS,STL,L 24-38,John Aveni,47,0,0,0
1961,12/3/1961,WAS,STL,L 24-38,John Aveni,45,0,0,0
1961,12/3/1961,WAS,STL,L 24-38,John Aveni,37,1,0,0
1961,12/3/1961,STL,WAS,W 38-24,Gerry Perry,38,1,0,0
1961,12/3/1961,SF,BAL,L 17-20,Tommy Davis,46,0,0,0
1961,12/3/1961,SF,BAL,L 17-20,Tommy Davis,11,1,0,0
1961,12/3/1961,SD,HOU,L 13-33,George Blair,20,0,0,0
1961,12/3/1961,RAM,MIN,L 21-42,Danny Villanueva,38,0,0,0
1961,12/3/1961,PIT,PHI,L 24-35,Lou Michaels,36,1,0,0
1961,12/3/1961,PHI,PIT,W 35-24,Bobby Walston,31,0,0,0
1961,12/3/1961,OAK,BUF,L 21-26,George Fleming,44,0,0,0
1961,12/3/1961,OAK,BUF,L 21-26,George Fleming,42,0,0,0
1961,12/3/1961,NYT,DTX,W 28-7,Dick Guesman,29,0,0,0
1961,12/3/1961,NYT,DTX,W 28-7,Dick Guesman,24,0,0,0
1961,12/3/1961,NYG,GB,L 17-20,Pat Summerall,41,1,0,0
1961,12/3/1961,NYG,GB,L 17-20,Pat Summerall,34,0,0,0
1961,12/3/1961,HOU,SD,W 33-13,George Blanda,55,1,0,0
1961,12/3/1961,HOU,SD,W 33-13,George Blanda,27,0,0,0
1961,12/3/1961,HOU,SD,W 33-13,George Blanda,23,1,0,0
1961,12/3/1961,GB,NYG,W 20-17,Paul Hornung,25,1,0,0
1961,12/3/1961,GB,NYG,W 20-17,Paul Hornung,23,1,0,0
1961,12/3/1961,DTX,NYT,L 7-28,Cotton Davidson,37,0,0,0
1961,12/3/1961,DTX,NYT,L 7-28,Cotton Davidson,21,0,0,0
1961,12/3/1961,DET,CHI,W 16-15,Jim Martin,32,0,0,0
1961,12/3/1961,DET,CHI,W 16-15,Jim Martin,16,0,1,0
1961,12/3/1961,DEN,BOS,L 24-28,Jack Hill,23,0,0,0
1961,12/3/1961,DEN,BOS,L 24-28,Gene Mingo,43,0,0,0
1961,12/3/1961,DEN,BOS,L 24-28,Gene Mingo,18,1,0,0
1961,12/3/1961,DAL,CLE,L 17-38,Dick Bielski,35,1,0,0
1961,12/3/1961,DAL,CLE,L 17-38,Allen Green,16,0,0,0
1961,12/3/1961,CLE,DAL,W 38-17,Lou Groza,20,1,0,0
1961,12/3/1961,CHI,DET,L 15-16,Roger LeClerc,32,1,0,0
1961,12/3/1961,CHI,DET,L 15-16,Roger LeClerc,30,1,0,0
1961,12/3/1961,CHI,DET,L 15-16,Roger LeClerc,15,1,0,0
1961,12/3/1961,CHI,DET,L 15-16,Roger LeClerc,12,1,0,0
1961,12/3/1961,BUF,OAK,W 26-21,Bill Shockley,46,0,0,0
1961,12/3/1961,BOS,DEN,W 28-24,Gino Cappelletti,32,0,1,0
1961,12/3/1961,BAL,SF,W 20-17,Steve Myhra,32,1,0,0
1961,12/3/1961,BAL,SF,W 20-17,Steve Myhra,23,1,0,0
1961,11/26/1961,WAS,BAL,L 6-27,John Aveni,46,1,0,0
1961,11/26/1961,WAS,BAL,L 6-27,John Aveni,45,0,1,0
1961,11/26/1961,WAS,BAL,L 6-27,John Aveni,30,1,0,0
1961,11/26/1961,SF,MIN,W 38-28,Tommy Davis,42,1,0,0
1961,11/26/1961,SF,MIN,W 38-28,Tommy Davis,36,0,0,0
1961,11/26/1961,SF,MIN,W 38-28,Tommy Davis,28,0,0,0
1961,11/26/1961,RAM,CHI,L 24-28,Danny Villanueva,15,1,0,0
1961,11/26/1961,PIT,STL,W 30-27,Lou Michaels,36,1,0,0
1961,11/26/1961,PIT,STL,W 30-27,Lou Michaels,18,1,0,0
1961,11/26/1961,PIT,STL,W 30-27,Lou Michaels,18,0,0,0
1961,11/26/1961,PIT,STL,W 30-27,Bobby Joe Green,41,0,0,0
1961,11/26/1961,OAK,DTX,L 11-43,George Fleming,45,1,0,0
1961,11/26/1961,OAK,DTX,L 11-43,George Fleming,45,0,0,0
1961,11/26/1961,OAK,DTX,L 11-43,George Fleming,39,0,0,0
1961,11/26/1961,OAK,DTX,L 11-43,George Fleming,32,0,0,0
1961,11/26/1961,NYG,CLE,W 37-21,Pat Summerall,34,1,0,0
1961,11/26/1961,NYG,CLE,W 37-21,Pat Summerall,17,1,0,0
1961,11/26/1961,NYG,CLE,W 37-21,Pat Summerall,11,1,0,0
1961,11/26/1961,HOU,DEN,W 45-14,George Blanda,9,1,0,0
1961,11/26/1961,DTX,OAK,W 43-11,Cotton Davidson,44,0,1,0
1961,11/26/1961,DEN,HOU,L 14-45,Jack Hill,46,0,1,0
1961,11/26/1961,DEN,HOU,L 14-45,Jack Hill,27,0,1,0
1961,11/26/1961,DAL,PHI,L 13-35,Dick Bielski,42,1,0,0
1961,11/26/1961,DAL,PHI,L 13-35,Dick Bielski,32,1,0,0
1961,11/26/1961,BAL,WAS,W 27-6,Steve Myhra,48,0,0,0
1961,11/26/1961,BAL,WAS,W 27-6,Steve Myhra,37,1,0,0
1961,11/26/1961,BAL,WAS,W 27-6,Steve Myhra,37,0,0,0
1961,11/23/1961,NYT,BUF,W 21-14,Dick Guesman,37,0,0,0
1961,11/23/1961,NYT,BUF,W 21-14,Dick Guesman,24,0,0,0
1961,11/23/1961,GB,DET,W 17-9,Paul Hornung,9,1,0,0
1961,11/23/1961,GB,DET,W 17-9,Paul Hornung,36,0,0,0
1961,11/23/1961,DET,GB,L 9-17,Jim Martin,34,1,0,0
1961,11/23/1961,DET,GB,L 9-17,Jim Martin,28,0,0,0
1961,11/23/1961,DET,GB,L 9-17,Jim Martin,16,1,0,0
1961,11/23/1961,DET,GB,L 9-17,Jim Martin,13,1,0,0
1961,11/23/1961,BUF,NYT,L 14-21,Mack Yoho,49,0,0,0
1961,11/23/1961,BUF,NYT,L 14-21,Mack Yoho,45,0,0,0
1961,11/19/1961,WAS,DAL,T 28-28,John Aveni,41,0,1,0
1961,11/19/1961,SF,CHI,W 41-31,Tommy Davis,34,0,0,0
1961,11/19/1961,SF,CHI,W 41-31,Tommy Davis,25,1,0,0
1961,11/19/1961,SF,CHI,W 41-31,Tommy Davis,19,0,0,0
1961,11/19/1961,SF,CHI,W 41-31,Tommy Davis,15,1,0,0
1961,11/19/1961,SD,DTX,W 24-14,George Blair,39,0,0,0
1961,11/19/1961,SD,DTX,W 24-14,George Blair,10,1,0,0
1961,11/19/1961,RAM,GB,L 17-35,Danny Villanueva,48,0,0,0
1961,11/19/1961,RAM,GB,L 17-35,Danny Villanueva,17,1,0,0
1961,11/19/1961,PIT,NYG,L 21-42,Lou Michaels,43,0,1,0
1961,11/19/1961,PHI,CLE,L 24-45,Bobby Walston,34,1,0,0
1961,11/19/1961,NYG,PIT,W 42-21,Pat Summerall,48,0,0,0
1961,11/19/1961,NYG,PIT,W 42-21,Pat Summerall,37,0,0,0
1961,11/19/1961,MIN,DET,L 10-37,Mike Mercer,30,0,0,0
1961,11/19/1961,MIN,DET,L 10-37,Mike Mercer,13,1,0,0
1961,11/19/1961,HOU,NYT,W 49-13,George Blanda,33,0,0,0
1961,11/19/1961,GB,RAM,W 35-17,Ben Agajanian,35,0,1,0
1961,11/19/1961,DET,MIN,W 37-10,Jim Martin,15,1,0,0
1961,11/19/1961,DEN,BUF,L 10-23,Jack Hill,13,1,0,0
1961,11/19/1961,DAL,WAS,T 28-28,Dick Bielski,49,0,0,0
1961,11/19/1961,DAL,WAS,T 28-28,Dick Bielski,47,0,0,0
1961,11/19/1961,CLE,PHI,W 45-24,Lou Groza,54,0,0,0
1961,11/19/1961,CLE,PHI,W 45-24,Lou Groza,17,1,0,0
1961,11/19/1961,CHI,SF,L 31-41,Roger LeClerc,48,0,0,0
1961,11/19/1961,CHI,SF,L 31-41,Roger LeClerc,44,0,0,0
1961,11/19/1961,CHI,SF,L 31-41,Roger LeClerc,43,1,0,0
1961,11/19/1961,CHI,SF,L 31-41,Roger LeClerc,28,0,0,0
1961,11/19/1961,BUF,DEN,W 23-10,Billy Atkins,39,1,0,0
1961,11/19/1961,BUF,DEN,W 23-10,Billy Atkins,37,0,1,0
1961,11/19/1961,BUF,DEN,W 23-10,Billy Atkins,36,0,0,0
1961,11/19/1961,BUF,DEN,W 23-10,Billy Atkins,29,0,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,40,0,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,36,1,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,35,1,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,27,1,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,24,0,0,0
1961,11/19/1961,BAL,STL,W 16-0,Steve Myhra,10,0,0,0
1961,11/17/1961,OAK,BOS,L 17-20,George Fleming,60,0,0,0
1961,11/17/1961,OAK,BOS,L 17-20,George Fleming,16,1,0,0
1961,11/17/1961,BOS,OAK,W 20-17,Gino Cappelletti,42,0,0,0
1961,11/17/1961,BOS,OAK,W 20-17,Gino Cappelletti,33,1,0,0
1961,11/17/1961,BOS,OAK,W 20-17,Gino Cappelletti,29,1,0,0
1961,11/12/1961,WAS,CLE,L 6-17,John Aveni,40,0,0,0
1961,11/12/1961,WAS,CLE,L 6-17,John Aveni,37,0,0,0
1961,11/12/1961,WAS,CLE,L 6-17,John Aveni,27,0,1,0
1961,11/12/1961,STL,DET,L 14-45,Gerry Perry,22,0,0,0
1961,11/12/1961,SF,RAM,L 7-17,Tommy Davis,47,0,0,0
1961,11/12/1961,SD,DEN,W 19-16,George Blair,40,0,0,0
1961,11/12/1961,RAM,SF,W 17-7,Danny Villanueva,48,0,0,0
1961,11/12/1961,RAM,SF,W 17-7,Danny Villanueva,45,0,0,0
1961,11/12/1961,RAM,SF,W 17-7,Danny Villanueva,40,0,0,0
1961,11/12/1961,RAM,SF,W 17-7,Danny Villanueva,10,1,0,0
1961,11/12/1961,PIT,DAL,W 37-7,Lou Michaels,47,1,0,0
1961,11/12/1961,PIT,DAL,W 37-7,Lou Michaels,28,1,0,0
1961,11/12/1961,PIT,DAL,W 37-7,Lou Michaels,19,1,0,0
1961,11/12/1961,PHI,NYG,L 21-38,Bobby Walston,43,0,0,0
1961,11/12/1961,PHI,NYG,L 21-38,Bobby Walston,42,0,0,0
1961,11/12/1961,NYG,PHI,W 38-21,Pat Summerall,11,1,0,0
1961,11/12/1961,MIN,BAL,W 28-20,Mike Mercer,26,0,0,0
