pid,kicker,kgro,knet,ktb,kr,kry
475304,PD-0200,70,35,0,BT-0300,35
475320,PD-0200,74,49,0,BT-0300,25
475338,PD-0200,73,55,0,BT-0300,18
475353,PD-0200,70,56,0,BT-0300,14
475401,MN-0800,73,44,0,JC-5600,29
475419,MN-0800,48,37,0,JC-5600,11
475427,JB-7100,71,53,0,DL-1700,18
475438,JB-7100,71,51,1,,0
475448,AH-2600,70,47,0,JN-1800,23
475460,AH-2600,70,41,0,JN-1800,29
475486,JB-7100,70,52,0,DL-1700,18
475516,AH-2600,36,26,0,ES-0800,10
475517,AH-2600,68,19,0,JN-1800,49
475540,AH-2600,71,45,0,JN-1800,26
475553,JB-7100,70,50,1,,0
475574,AH-2600,71,51,1,,0
475598,SS-3100,73,36,0,LW-0700,37
475603,BC-3000,69,38,0,AB-3500,31
475628,BC-3000,74,33,0,AB-3500,41
475641,SS-3100,74,54,1,,0
475666,BC-3000,74,54,1,,0
475674,BC-3000,72,41,0,AB-3500,31
475678,BC-3000,74,54,1,,0
475704,BC-3000,74,54,1,,0
475744,BC-3000,74,54,1,,0
475753,MK-1200,65,45,1,,0
475767,JH-0900,64,-14,0,SS-3000,78
475772,MK-1200,73,53,1,,0
475777,MK-1200,80,60,1,,0
475790,JH-0900,74,54,1,,0
475815,JH-0900,73,53,1,,0
475830,JH-0900,73,53,1,,0
475841,JH-0900,72,52,1,,0
475859,JH-0900,71,51,1,,0
475910,MK-1200,10,10,0,,0
475924,NK-0200,68,-35,0,PH-0400,103
475926,RL-1300,59,35,0,JH-3600,24
475936,MS-0600,65,45,1,,0
475963,RL-1300,70,44,0,RG-1300,26
475972,RL-1300,72,45,0,RG-1300,27
476005,RL-1300,47,34,0,KS-2000,13
476014,MS-0600,65,45,0,LB-0700,20
476049,MS-0600,44,37,0,EG-0900,7
476062,MS-0600,65,45,1,,0
476078,LT-1100,64,40,0,BB-0600,24
476098,LT-1100,71,47,0,BB-0600,24
476128,GG-0100,58,58,0,,0
476148,LT-1100,65,45,1,,0
476155,GG-0100,60,40,1,,0
476157,GG-0100,68,47,0,DT-1000,21
476163,GG-0100,65,45,1,,0
476212,GG-0100,72,52,1,,0
476230,JF-0900,67,44,0,MG-1000,23
476245,JF-0900,65,45,1,,0
476250,OM-0100,65,45,1,,0
476307,OM-0100,59,32,0,LS-1700,27
476308,OM-0100,65,45,1,,0
476321,JF-0900,65,45,1,,0
476331,OM-0100,72,39,0,LS-1700,33
476357,JF-0900,70,39,0,MG-1000,31
476367,JF-0900,65,45,1,,0
476393,DA-0300,69,41,0,LW-0500,28
476428,DA-0300,68,41,0,LW-0500,27
476437,DA-0300,71,49,0,LW-0500,22
476454,DA-0300,65,45,1,,0
476468,DA-0300,41,31,0,DB-6400,10
476470,SH-0400,70,51,0,TG-0900,19
476486,SH-0400,70,42,0,TG-0900,28
476513,SH-0400,65,38,0,TG-0900,27
476532,DA-0300,65,45,1,,0
476540,SH-0400,67,-35,0,TG-0900,102
476542,DA-0300,65,45,1,,0
476548,DA-0300,68,41,0,LW-0500,27
476559,NF-0300,55,39,0,JP-2800,16
476571,DB-5500,62,43,0,AC-2400,19
476623,DB-5500,74,52,0,AC-2400,22
476634,NF-0300,65,45,1,,0
476636,DB-5500,65,45,1,,0
476651,DB-5500,72,45,0,JM-3600,27
476662,NF-0300,68,54,0,DM-4300,14
476675,DB-5500,59,49,0,AC-2400,10
476684,NF-0300,65,45,1,,0
476704,NF-0300,65,45,1,,0
476722,NF-0300,65,45,1,,0
476728,SG-0800,67,49,0,CG-0500,18
476744,DC-0500,71,43,0,JE-0100,28
476753,SG-0800,65,45,1,,0
476767,SG-0800,63,45,0,CG-0500,18
476813,DC-0500,66,29,0,JE-0100,37
476822,DC-0500,49,38,0,RG-2200,11
476835,SG-0800,70,44,0,CG-0500,26
476846,DC-0500,65,43,0,MS-2100,22
476857,SG-0800,69,48,0,CG-0500,21
476872,SG-0800,64,43,0,CG-0500,21
476893,SG-0800,64,39,0,CG-0500,25
476903,BF-0300,12,12,0,,0
476918,SJ-0300,65,45,1,,0
476931,MP-2100,65,45,1,,0
476957,SJ-0300,65,45,1,,0
476963,SJ-0300,65,45,1,,0
476999,SJ-0300,65,45,1,,0
477010,MP-2100,65,45,1,,0
477017,MP-2100,65,45,1,,0
477042,MP-2100,65,45,1,,0
477054,SJ-0300,65,45,1,,0
477084,MP-2100,65,45,1,,0
477093,SH-0400,70,47,0,AB-3500,23
477117,SS-3100,63,42,0,LW-0500,21
477132,SS-3100,65,45,1,,0
477155,SS-3100,65,45,1,,0
477161,SS-3100,65,45,1,,0
477188,SS-3100,70,52,0,LW-0500,18
477238,RB-2200,65,45,1,,0
477291,RB-2200,71,46,0,DR-0800,25
477301,BC-3000,65,45,1,,0
477313,RB-2200,72,-5,0,DR-0800,77
477318,BC-3000,65,45,1,,0
477328,RB-2200,65,45,1,,0
477347,RB-2200,65,45,1,,0
477365,RB-2200,71,48,0,DR-0800,23
477378,BC-3000,65,45,1,,0
477394,RB-2200,51,49,0,BM-0500,2
477396,JS-1100,69,30,0,AC-2400,39
477404,NF-0300,63,56,0,DK-0300,7
477408,MT-2300,63,48,0,JK-1000,15
477426,JS-1100,70,24,0,AC-2400,46
477435,NF-0300,50,37,0,MO-0500,13
477471,NF-0300,68,42,0,DK-0300,26
477473,NF-0300,62,47,0,DK-0300,15
477499,NF-0300,67,50,0,DK-0300,17
477506,NF-0300,65,45,1,,0
477514,NF-0300,64,38,0,DK-0300,26
477541,JF-0900,66,41,0,BB-0600,25
477569,JF-0900,73,50,0,BB-0600,23
477587,GG-0100,74,54,1,,0
477606,GG-0100,71,41,0,AJ-0400,30
477621,GG-0100,60,60,0,,0
477647,JF-0900,73,42,0,BB-0600,31
477666,GG-0100,65,33,0,AJ-0400,32
477670,JF-0900,64,38,0,BB-0600,26
477685,GG-0100,65,45,1,,0
477698,GG-0100,65,45,1,,0
477705,RL-0900,65,45,1,,0
477747,SJ-0300,74,54,1,,0
477757,SJ-0300,74,54,1,,0
477769,RL-0900,63,47,0,NM-0600,16
477776,SJ-0300,65,45,1,,0
477787,SJ-0300,74,54,1,,0
477793,RL-0900,69,51,0,NM-0600,18
477813,RL-0900,63,51,0,NM-0600,12
477827,RL-0900,50,30,1,,0
477838,SJ-0300,72,52,1,,0
477850,RL-0900,68,53,0,NM-0600,15
477857,SJ-0300,73,53,1,,0
477874,RL-0900,70,50,1,,0
477878,RL-1300,60,39,0,MS-3900,21
477911,RL-1300,69,45,0,PP-0100,24
477933,RL-1300,63,33,0,PP-0100,30
477947,RL-1300,67,51,0,PP-0100,16
477954,MK-1200,77,57,1,,0
477965,MK-1200,12,12,0,,0
477988,MK-1200,65,45,1,,0
478002,RL-1300,74,54,1,,0
478012,MK-1200,71,56,0,LB-0700,15
478030,MK-1200,57,55,0,PH-0400,2
478034,TM-3300,65,45,1,,0
478057,RG-1500,65,45,1,,0
478071,TM-3300,67,38,0,DH-2700,29
478080,TM-3300,70,40,0,JK-1800,30
478095,TM-3300,64,46,0,DH-2700,18
478106,TM-3300,65,45,1,,0
478118,RG-1500,68,44,0,DS-3300,24
478129,RG-1500,73,53,1,,0
478142,TM-3300,65,45,1,,0
478166,TM-3300,65,45,1,,0
478207,MC-3000,66,50,0,MG-1000,16
478221,OM-0100,63,45,0,RC-1500,18
478228,OM-0100,65,45,1,,0
478244,OM-0100,65,45,1,,0
478258,MC-3000,69,47,0,MG-1000,22
478289,OM-0100,65,45,1,,0
478296,MC-3000,65,45,1,,0
478304,MC-3000,68,44,0,MG-1000,24
478315,MC-3000,65,42,0,MG-1000,23
478327,MC-3000,65,45,1,,0
478341,OM-0100,69,39,0,RC-1500,30
478359,MC-3000,70,48,0,MG-1000,22
478369,OM-0100,9,4,0,DD-2600,5
478371,PD-0200,71,53,0,JL-1100,18
478383,PM-0300,74,54,1,,0
478410,PM-0300,72,20,0,JC-5600,52
478424,PD-0200,65,33,0,JL-1100,32
478435,PM-0300,65,45,1,,0
478448,PD-0200,72,52,1,,0
478450,PM-0300,65,45,1,,0
478469,PM-0300,71,43,0,JC-5600,28
478497,PD-0200,73,53,1,,0
478517,PD-0200,74,54,1,,0
478525,PD-0200,64,48,0,JL-1100,16
478540,PM-0300,16,16,0,,0
478542,RS-3400,65,45,1,,0
478553,JH-0900,70,50,1,,0
478561,RS-3400,74,54,1,,0
478602,JH-0900,66,46,1,,0
478616,JH-0900,72,52,1,,0
478625,JH-0900,18,18,0,,0
478627,JH-0900,73,53,1,,0
478658,JH-0900,65,30,0,DM-1200,35
478666,JH-0900,70,55,0,DM-1200,15
478676,JH-0900,66,47,0,DM-1200,19
478692,JH-0900,71,51,1,,0
478705,DA-0300,65,45,1,,0
478747,DA-0300,65,45,1,,0
478762,DA-0300,65,39,0,BM-0900,26
478777,DB-5500,65,45,1,,0
478782,DB-5500,65,45,1,,0
478803,DB-5500,57,14,0,KH-2900,43
478818,DA-0300,65,45,1,,0
478829,DA-0300,50,30,1,,0
478840,DB-5500,65,45,1,,0
478857,DB-5500,65,45,1,,0
478865,MN-0800,65,45,1,,0
478883,MP-2100,65,45,1,,0
478920,MN-0800,65,45,1,,0
478937,MP-2100,65,45,1,,0
478939,MP-2100,65,45,1,,0
478950,MP-2100,50,30,1,,0
478959,MN-0800,73,50,0,CV-0200,23
478973,MN-0800,65,45,1,,0
478981,MN-0800,65,45,1,,0
478988,MP-2100,65,45,1,,0
478994,MN-0800,65,45,1,,0
479032,DC-0500,65,45,1,,0
479045,BH-0900,65,45,1,,0
479058,BH-0900,71,44,0,CG-0500,27
479067,DC-0500,65,45,1,,0
479079,BH-0900,65,45,1,,0
479115,BH-0900,72,33,0,CG-0500,39
479138,DC-0500,74,40,0,DM-0200,34
479162,DC-0500,71,28,0,DM-0200,43
479169,BH-0900,68,57,0,CG-0500,11
479192,SG-0800,69,45,0,RG-1300,24
479214,SG-0800,74,54,1,,0
479223,NN-0200,48,28,0,JE-0100,20
479239,SG-0800,68,41,0,RG-1300,27
479260,SG-0800,50,30,1,,0
479276,NN-0200,69,50,0,JE-0100,19
479313,NN-0200,72,52,1,,0
479329,SG-0800,72,52,1,,0
479339,NN-0200,65,45,1,,0
479351,SG-0800,64,52,0,RG-1300,12
479357,MB-3000,64,44,0,DL-1700,20
479384,MB-3000,69,49,0,DL-1700,20
479399,AH-2600,65,45,1,,0
479412,AH-2600,73,37,0,EW-0500,36
479430,MB-3000,66,43,0,DL-1700,23
479438,AH-2600,65,45,1,,0
479447,MB-3000,65,35,0,DL-1700,30
479453,AH-2600,69,50,0,EW-0500,19
479460,AH-2600,69,46,0,EW-0500,23
479481,AH-2600,65,45,1,,0
479497,MB-3000,60,40,1,,0
479511,MB-3000,68,5,0,DL-1700,63
479526,JB-7100,71,51,1,,0
479543,JB-7100,71,44,0,DT-1000,27
479555,LT-1100,61,39,0,QP-0200,22
479566,JB-7100,70,50,1,,0
479586,LT-1100,64,49,0,QP-0200,15
479622,LT-1100,71,51,1,,0
479624,LT-1100,64,34,0,QP-0200,30
479633,JB-7100,70,46,0,DT-1000,24
479647,LT-1100,69,37,0,QP-0200,32
479662,JB-7100,72,52,1,,0
479704,JS-1100,65,45,1,,0
479722,MT-2300,53,49,0,AE-0500,4
479741,OM-0100,65,45,1,,0
479756,JS-1100,65,45,1,,0
479789,OM-0100,65,45,1,,0
479816,OM-0100,68,44,0,DK-0300,24
479846,OM-0100,70,33,0,DK-0300,37
479862,RB-2200,65,45,1,,0
479890,MP-2100,65,45,1,,0
479909,RB-2200,67,48,0,QC-0400,19
479933,RB-2200,65,45,1,,0
479941,MP-2100,65,45,1,,0
479971,MP-2100,65,45,1,,0
480002,RB-2200,65,45,1,,0
480015,TM-3300,70,52,0,DM-0200,18
480027,BH-0900,65,45,1,,0
480044,BH-0900,65,45,1,,0
480066,TM-3300,65,45,1,,0
480073,BH-0900,70,37,0,DS-3300,33
480081,BH-0900,63,44,0,DS-3300,19
480089,TM-3300,65,45,1,,0
480091,BH-0900,70,38,0,DS-3300,32
480102,TM-3300,65,38,0,DM-0200,27
480115,BH-0900,65,45,1,,0
480128,BH-0900,65,45,1,,0
480145,TM-3300,69,31,0,DM-0200,38
480156,TM-3300,65,45,1,,0
480167,BH-0900,70,40,0,DS-3300,30
480177,TM-3300,65,45,1,,0
480189,JH-0900,67,42,0,PH-0400,25
480202,RL-1300,69,42,0,SL-0900,27
480216,RL-1300,65,43,0,SL-0900,22
480250,RL-1300,65,45,1,,0
480272,RL-1300,44,38,0,AF-0700,6
480274,RL-1300,67,42,0,SL-0900,25
480291,JH-0900,66,41,0,LB-0700,25
480305,JH-0900,73,53,1,,0
480317,JH-0900,70,2,0,LB-0700,68
480336,JH-0900,69,47,0,PH-0400,22
480346,JH-0900,68,48,0,LB-0700,20
480356,RL-1300,72,52,1,,0
480364,RL-1300,53,38,0,MM-5300,15
480370,AH-2600,65,45,1,,0
480394,LT-1100,67,42,0,DL-1700,25
480409,LT-1100,65,45,1,,0
480425,AH-2600,65,45,1,,0
480441,AH-2600,65,45,1,,0
480453,LT-1100,63,43,0,DL-1700,20
480481,AH-2600,72,39,0,DT-1000,33
480500,LT-1100,65,45,1,,0
480514,LT-1100,65,45,1,,0
480525,RL-0900,65,45,1,,0
480537,SG-0800,65,45,1,,0
480547,SG-0800,65,45,1,,0
480586,SG-0800,73,49,0,CS-3400,24
480596,RL-0900,70,50,1,,0
480612,RL-0900,37,27,0,RN-1100,10
480613,SG-0800,74,54,1,,0
480627,RL-0900,64,51,0,JE-0100,13
480638,SG-0800,65,45,1,,0
480666,RL-0900,66,45,0,JE-0100,21
480669,RL-0900,65,36,0,JE-0100,29
480687,SG-0800,65,45,1,,0
480697,PD-0200,63,47,0,CG-0500,16
480715,DC-0500,65,45,1,,0
480752,PD-0200,65,45,1,,0
480773,DC-0500,72,49,0,BS-2300,23
480775,DC-0500,65,45,1,,0
480786,PD-0200,68,41,0,CG-0500,27
480803,DC-0500,65,45,1,,0
480841,DC-0500,65,45,1,,0
480857,PD-0200,69,42,0,CG-0500,27
480863,DA-0300,65,45,1,,0
480876,MN-0800,73,46,0,TG-0900,27
480937,MN-0800,69,49,1,,0
480965,DA-0300,67,42,0,BT-0300,25
480990,MN-0800,69,37,0,TG-0900,32
481002,DA-0300,65,45,1,,0
481008,DA-0300,73,48,0,BT-0300,25
481019,AL-0500,51,47,0,NC-0200,4
481020,NF-0300,69,41,0,TJ-2400,28
481028,SJ-0300,65,45,1,,0
481045,NF-0300,65,45,1,,0
481067,NF-0300,61,52,0,TJ-2400,9
481090,NF-0300,65,50,0,TJ-2400,15
481096,SJ-0300,65,45,1,,0
481113,SJ-0300,55,44,0,JC-4100,11
481151,SJ-0300,65,65,0,TJ-2400,0
481155,SJ-0300,74,45,0,AC-2400,29
481179,NF-0300,66,46,1,,0
481189,SJ-0300,73,23,0,JM-3600,50
481200,BC-3000,74,54,1,,0
481209,BC-3000,72,41,0,JN-1800,31
481236,BC-3000,74,54,1,,0
481245,BC-3000,60,40,1,,0
481285,BC-3000,70,50,0,JN-1800,20
481300,JB-7100,74,37,0,LW-1200,37
481313,BC-3000,74,54,1,,0
481326,JB-7100,74,51,0,LW-1200,23
481367,SK-0600,50,30,1,,0
481379,NN-0200,68,39,0,DM-1200,29
481415,NN-0200,70,35,0,JA-2000,35
481449,NN-0200,68,37,0,JA-2000,31
481452,RS-3400,74,54,1,,0
481464,RS-3400,65,45,1,,0
481474,NN-0200,59,38,0,JA-2000,21
481497,RS-3400,60,36,0,JH-3600,24
481507,NN-0200,65,45,1,,0
481519,RS-3400,67,47,0,RG-1300,20
481531,MK-1200,63,38,0,EW-0500,25
481570,MK-1200,72,43,0,EW-0500,29
481582,MB-3000,68,48,1,,0
481598,MK-1200,65,45,1,,0
481605,MK-1200,61,23,0,EW-0500,38
481616,MB-3000,71,51,1,,0
481633,MK-1200,65,45,1,,0
481665,MB-3000,63,39,0,PP-0100,24
481686,MB-3000,65,45,1,,0
481697,RG-1500,65,45,1,,0
481709,MC-3000,67,43,0,DH-2700,24
481743,MC-3000,65,45,1,,0
481753,RG-1500,65,45,1,,0
481769,MC-3000,65,45,1,,0
481777,RG-1500,65,45,1,,0
481781,MC-3000,66,39,0,JK-1800,27
481803,MC-3000,65,45,1,,0
481827,MC-3000,61,48,0,JK-1800,13
481833,RG-1500,65,45,1,,0
481865,JF-0900,71,42,0,LW-0500,29
481893,SH-0400,68,17,0,AJ-0400,51
481905,JF-0900,62,62,0,LW-0500,0
481920,JF-0900,65,45,1,,0
481942,SH-0400,64,38,0,AJ-0400,26
481949,SH-0400,52,41,0,AJ-0400,11
481972,SH-0400,65,45,1,,0
482036,PM-0300,65,45,1,,0
482044,SS-3100,70,50,0,JL-1100,20
482069,SS-3100,67,40,0,JL-1100,27
482096,PM-0300,65,45,1,,0
482106,PM-0300,65,45,1,,0
482112,PM-0300,65,45,1,,0
482114,SS-3100,65,37,0,JL-1100,28
482154,SS-3100,73,53,1,,0
482177,SS-3100,74,54,1,,0
482189,PM-0300,65,45,1,,0
482200,SS-3100,65,45,1,,0
482202,DB-0200,58,35,0,BB-0600,23
482213,GG-0100,70,50,1,,0
482224,DB-0200,64,49,0,BB-0600,15
482236,GG-0100,65,45,1,,0
482246,DB-0200,65,45,1,,0
482273,DB-0200,67,47,1,,0
482284,GG-0100,72,52,1,,0
482305,GG-0100,71,51,1,,0
482313,DB-0200,63,40,0,BB-0600,23
482339,DB-0200,67,48,0,BB-0600,19
482356,DB-0200,65,45,0,BB-0600,20
482364,DB-0200,65,41,0,SL-0900,24
482378,DB-0200,74,54,1,,0
482410,DB-0200,65,41,0,SL-0900,24
482424,DB-0200,60,32,0,SL-0900,28
482435,JH-0900,70,38,0,DH-1800,32
482453,JH-0900,49,11,0,SL-0700,38
482461,DB-0200,65,45,1,,0
482470,JH-0900,68,44,0,DH-1800,24
482479,JH-0900,74,54,1,,0
482491,DB-0200,65,45,1,,0
482498,JH-0900,68,48,1,,0
482525,JH-0900,73,53,1,,0
482536,JH-0900,65,45,1,,0
482546,RG-1500,71,41,0,MG-1000,30
482559,OM-0100,65,45,1,,0
482569,RG-1500,72,40,0,MG-1000,32
482574,RG-1500,65,45,1,,0
482583,OM-0100,74,1,0,DH-2700,73
482588,RG-1500,62,45,0,MG-1000,17
482594,RG-1500,70,44,0,MG-1000,26
482605,OM-0100,72,40,0,JK-1800,32
482621,OM-0100,42,22,0,KB-0800,20
482622,OM-0100,65,45,1,,0
482658,OM-0100,65,45,1,,0
482678,RG-1500,68,45,0,JP-4300,23
482699,RG-1500,70,42,0,JP-4300,28
482709,OM-0100,52,52,0,DH-2700,0
482710,TM-3300,67,45,0,DK-0300,22
482728,TM-3300,68,56,0,DK-0300,12
482751,TM-3300,65,45,1,,0
482765,JS-1100,71,44,0,DS-3300,27
482790,JS-1100,71,50,0,DS-3300,21
482797,JS-1100,65,45,1,,0
482807,TM-3300,65,45,1,,0
482822,TM-3300,68,38,0,DK-0300,30
482838,TM-3300,65,45,1,,0
482882,RB-2200,65,45,1,,0
482902,PD-0200,62,62,0,,0
482910,RB-2200,69,42,0,JC-5600,27
482921,PD-0200,69,45,0,MM-0900,24
482924,RB-2200,65,45,1,,0
482961,RB-2200,52,25,0,,0
482966,PD-0200,69,45,0,MM-0900,24
482986,RB-2200,48,47,0,JC-5600,1
482996,RB-2200,42,34,0,OM-0200,8
483013,PD-0200,65,45,1,,0
483052,MN-0800,69,46,0,BS-2400,23
483087,MN-0800,71,51,1,,0
483097,RL-0900,73,53,1,,0
483124,RL-0900,69,48,0,BT-0300,21
483136,RL-0900,59,42,0,BT-0300,17
483141,RL-0900,73,53,1,,0
483150,MN-0800,70,50,1,,0
483165,MN-0800,72,52,1,,0
483183,RL-0900,67,39,0,BT-0300,28
483203,MN-0800,65,45,1,,0
483216,RS-3400,70,45,0,PH-0400,25
483234,RS-3400,65,45,1,,0
483247,RL-1300,65,45,1,,0
483275,RS-3400,65,45,1,,0
483294,RL-1300,65,45,1,,0
483307,RL-1300,67,51,0,JA-2000,16
483317,RS-3400,65,45,1,,0
483332,RS-3400,65,45,1,,0
483341,RS-3400,65,35,0,LB-0700,30
483356,RL-1300,69,48,0,JA-2000,21
483373,DA-0300,65,45,1,,0
483401,AH-2600,65,41,0,TG-0900,24
483411,DA-0300,64,45,0,DL-1700,19
483418,AH-2600,72,52,0,TG-0900,20
483445,AH-2600,53,37,0,KH-2900,16
483453,AH-2600,65,45,1,,0
483458,AH-2600,69,39,0,TG-0900,30
483470,AH-2600,65,45,1,,0
483476,DA-0300,65,44,0,DL-1700,21
483487,DA-0300,65,45,1,,0
483525,DA-0300,65,45,1,,0
483539,GG-0100,72,52,1,,0
483569,GG-0100,63,50,0,QP-0200,13
483605,GG-0100,63,40,0,AP-0900,23
483623,JB-7100,67,47,0,BB-0600,20
483632,GG-0100,74,54,1,,0
483673,JB-7100,66,51,0,BB-0600,15
483691,JB-7100,73,53,1,,0
483714,SS-3100,68,55,0,DM-0200,13
483736,BH-0900,65,45,1,,0
483774,BH-0900,63,45,0,IR-0100,18
483785,BH-0900,64,39,0,AB-3500,25
483801,SS-3100,73,53,1,,0
483816,SS-3100,71,50,0,DM-0200,21
483823,BH-0900,67,48,0,AB-3500,19
483857,MB-3000,65,45,1,,0
483875,MB-3000,65,45,1,,0
483903,MB-3000,66,49,0,LW-0500,17
483909,SH-0400,71,52,0,EW-0500,19
483922,MB-3000,66,48,0,LW-0500,18
483936,MB-3000,65,42,0,LW-0500,23
483938,SH-0400,65,45,1,,0
483944,MB-3000,62,26,0,LW-0500,36
483956,SH-0400,65,45,1,,0
483974,SH-0400,65,45,1,,0
483989,MB-3000,62,25,0,,0
484000,SH-0400,65,45,1,,0
484026,JF-0900,70,48,0,DT-1000,22
484035,JF-0900,69,53,0,DT-1000,16
484076,JF-0900,70,34,0,DT-1000,36
484088,LT-1100,71,47,0,AJ-0400,24
484107,LT-1100,50,30,1,,0
484109,LT-1100,67,38,0,AJ-0400,29
484120,JF-0900,70,53,0,DW-1000,17
484140,JF-0900,69,40,0,DT-1000,29
484156,LT-1100,65,45,1,,0
484175,JF-0900,65,45,1,,0
484184,LT-1100,65,45,1,,0
484192,LT-1100,62,41,0,AR-1100,21
484204,MC-3000,72,49,0,QC-0400,23
484228,MP-2100,74,44,0,RC-1500,30
484236,MC-3000,72,52,1,,0
484241,MC-3000,12,12,0,,0
484250,MC-3000,65,34,0,CV-0200,31
484256,MP-2100,69,40,0,RC-1500,29
484271,MP-2100,65,45,1,,0
484283,MC-3000,65,45,1,,0
484285,MP-2100,65,45,1,,0
484300,MC-3000,68,31,0,QC-0400,37
484316,MC-3000,69,38,0,QC-0400,31
484337,MC-3000,67,43,0,QC-0400,24
484351,MP-2100,31,25,0,,0
484361,SG-0800,60,25,0,,0
484372,SJ-0300,74,54,1,,0
484385,SG-0800,65,45,1,,0
484411,SJ-0300,65,44,0,JE-0100,21
484420,SG-0800,67,51,0,TJ-2400,16
484442,SG-0800,47,46,0,RC-0800,1
484443,SJ-0300,72,46,0,JE-0100,26
484453,SG-0800,74,47,0,JF-2600,27
484469,SJ-0300,65,45,1,,0
484480,SG-0800,67,49,0,JF-2600,18
484522,SJ-0300,10,10,0,,0
484524,DC-0500,74,54,1,,0
484551,DC-0500,74,54,1,,0
484556,NN-0200,68,55,0,CG-0500,13
484573,NN-0200,65,45,1,,0
484588,DC-0500,74,54,1,,0
484597,NN-0200,65,45,1,,0
484599,NN-0200,71,46,0,CG-0500,25
484614,NN-0200,72,52,1,,0
484624,DC-0500,70,49,0,RG-1300,21
484636,NN-0200,65,45,1,,0
484648,DC-0500,65,45,1,,0
484663,NN-0200,69,41,0,CG-0500,28
484675,NF-0300,64,49,0,LW-1200,15
484687,BC-3000,72,-35,0,JM-3600,107
484689,NF-0300,62,44,0,LW-1200,18
484702,BC-3000,73,45,0,JM-3600,28
484717,BC-3000,74,54,1,,0
484727,BC-3000,74,54,1,,0
484743,BC-3000,74,54,1,,0
484753,NF-0300,64,45,0,LW-1200,19
484768,NF-0300,58,25,0,,0
484776,BC-3000,74,54,1,,0
484792,BC-3000,74,54,1,,0
484850,MK-1200,65,45,1,,0
484863,PM-0300,71,51,1,,0
484908,PM-0300,70,46,0,PP-0100,24
484919,MK-1200,39,31,0,JL-1100,8
484936,PM-0300,65,45,1,,0
484949,MK-1200,74,54,1,,0
484962,PM-0300,65,45,1,,0
484977,MK-1200,70,42,0,JL-1100,28
485012,MK-1200,65,45,1,,0
485024,TM-3300,57,42,0,KP-0700,15
485030,TM-3300,65,45,1,,0
485048,TM-3300,65,45,1,,0
485057,OM-0100,50,30,1,,0
485087,TM-3300,67,46,0,KP-0700,21
485093,OM-0100,65,45,1,,0
485107,OM-0100,65,45,1,,0
485118,TM-3300,65,45,1,,0
485134,OM-0100,65,45,1,,0
485152,OM-0100,65,45,1,,0
485180,TM-3300,65,45,1,,0
485190,RL-0900,73,53,1,,0
485206,RL-0900,66,44,0,DL-1700,22
485231,AH-2600,67,42,0,BS-2400,25
485240,RL-0900,64,43,0,DL-1700,21
485243,RL-0900,54,38,0,RC-2300,16
485271,AH-2600,70,50,1,,0
485283,RL-0900,64,45,0,DL-1700,19
485290,AH-2600,71,51,1,,0
485305,RL-0900,72,52,1,,0
485311,AH-2600,70,50,1,,0
485325,AH-2600,68,55,0,BS-2400,13
485347,LT-1100,65,45,1,,0
485358,SH-0400,65,45,1,,0
485367,LT-1100,70,42,0,LW-0500,28
485389,SH-0400,69,47,0,DT-1000,22
485440,LT-1100,46,30,0,LW-0500,16
485442,SH-0400,65,45,1,,0
485464,SW-0500,62,35,0,LW-0500,27
485486,SH-0400,67,30,0,DT-1000,37
485492,LT-1100,65,45,1,,0
485505,SH-0400,73,53,1,,0
485517,LT-1100,65,45,1,,0
485526,SH-0400,65,45,1,,0
485534,SH-0400,74,51,0,DT-1000,23
485540,MN-0800,70,45,0,DK-0300,25
485552,JS-1100,71,34,0,BT-0300,37
485566,MN-0800,65,45,1,,0
485580,JS-1100,65,45,1,,0
485593,JS-1100,66,49,0,BT-0300,17
485615,MN-0800,65,45,1,,0
485617,JS-1100,73,51,0,BT-0300,22
485667,MN-0800,65,45,1,,0
485672,JS-1100,65,45,1,,0
485690,MN-0800,65,32,0,DK-0300,33
485700,RS-3400,74,54,1,,0
485715,PM-0300,73,53,1,,0
485741,PM-0300,74,54,1,,0
485748,PM-0300,74,54,1,,0
485764,RS-3400,70,50,1,,0
485775,PM-0300,74,54,1,,0
485783,RS-3400,74,54,1,,0
485785,PM-0300,73,53,1,,0
485815,RS-3400,62,44,0,JL-1100,18
485843,RS-3400,74,54,1,,0
485859,SS-3100,65,45,1,,0
485877,RB-2200,67,15,0,AB-3500,52
485889,SS-3100,73,47,0,MM-0900,26
485905,SS-3100,64,22,0,MM-0900,42
485917,SS-3100,65,45,1,,0
485938,RB-2200,73,42,0,AB-3500,31
485959,SS-3100,67,42,0,MM-0900,25
485970,RB-2200,20,20,0,,0
485983,SS-3100,65,45,1,,0
486014,RB-2200,9,9,0,,0
486019,SS-3100,65,45,1,,0
486029,RL-1300,72,52,1,,0
486048,RL-1300,70,45,0,LS-1700,25
486052,RL-1300,73,53,1,,0
486061,RL-1300,63,47,0,LS-1700,16
486072,RL-1300,70,39,0,LS-1700,31
486091,JF-0900,71,43,0,LB-0700,28
486120,JF-0900,73,53,1,,0
486137,JF-0900,70,55,0,LB-0700,15
486148,RL-1300,71,51,0,LS-1700,20
486192,RL-1300,70,47,0,LS-1700,23
486203,BH-0900,72,44,0,JF-2600,28
486219,BH-0900,72,51,0,JF-2600,21
486232,SJ-0300,73,53,1,,0
486242,SJ-0300,68,46,0,DM-0200,22
