pid,fum,frcv,fry,forc
35779,JK-1500,PK-0100,0,RU-0100
35826,CR-1500,CR-1500,0,
35841,JK-1500,JK-1500,0,
35869,RG-0200,BS-2100,0,
35874,CF-0300,CF-0300,0,CW-3700
35884,CR-1500,CR-1500,0,
35898,DD-2900,DD-2900,0,
35905,RW-1000,MP-1600,-2,CW-3700
35952,MP-1300,RL-0600,0,RW-4100
36012,JP-3200,JP-3200,0,
36024,TD-1400,,0,AW-0100
36038,DS-4000,DS-4000,0,
36054,JL-1400,JR-3600,0,JR-3600
36055,TH-0500,RW-4100,0,JS-1900
36082,CJ-0500,AD-0200,0,DP-1900
36093,DB-2600,DB-2600,0,
36125,LJ-1000,TG-0500,0,
36170,DF-1300,SJ-0100,0,
36174,KF-0200,RR-1500,0,
36182,DF-1300,GJ-0600,0,
36196,PP-1000,PP-1000,0,
36224,DF-1300,DF-1300,0,CE-0100
36298,RL-0300,AL-1000,0,
36340,RJ-1900,RJ-1900,0,
36361,JL-1500,JD-1800,0,DM-2300
36450,RL-0300,RL-0300,0,
36484,CD-1500,RS-3000,0,TB-2200
36524,CD-1500,KH-0500,2,KH-0500
36552,PW-0400,DC-1700,0,
36560,JS-4400,,0,MR-1600
36561,FT-0100,BM-1900,0,AH-2000
36603,SS-2900,CC-5500,0,TM-0100
36612,TP-2100,ER-0300,0,
36618,SM-2400,SM-2400,0,
36621,EL-0400,TS-0100,0,KB-2400
36629,LC-0500,RT-0900,0,GF-0200
36683,DP-0800,RC-1000,0,JK-0300
36760,MA-1000,PD-0400,-5,JW-6300
36792,SM-3500,DO-0200,6,JM-5300
36802,KL-1100,JS-7400,0,
36816,KL-1100,,0,DS-3000
36884,FM-0700,,0,KT-0800
36943,MH-1200,SM-0200,0,PS-1000
36945,EJ-0200,JT-0900,0,KM-2400
36948,LS-1100,JB-3000,0,
37075,BF-0100,BF-0100,0,
37116,MB-2400,DC-4400,0,
37127,CC-1000,LB-1800,0,MM-2700
37135,BF-0100,BF-0100,0,
37254,AB-2900,GM-0400,0,
37333,JA-1600,KM-2200,0,KM-0500
37418,CB-0900,,0,ML-1800
37496,RA-1100,SB-1000,2,SK-0800
37510,JS-6500,JH-2300,0,MJ-2200
37523,VT-0200,WC-0100,0,
37586,JG-0600,SG-1000,0,VT-0400
37646,JG-0600,RB-3500,0,RC-1900
37663,JG-0600,JG-0600,0,TP-0400
37664,JR-2000,TS-2200,0,RC-1900
37762,JT-3900,JG-2000,0,DW-1200
37768,BF-1100,JA-2300,0,
37794,PM-1100,PM-1100,0,BW-2800
38062,GF-0400,LF-0800,0,AP-1600
38113,JG-0600,MT-0100,0,TP-2300
38164,KW-1500,KW-1500,0,
38173,KC-1600,,0,JW-1600
38187,FT-0100,SW-1500,0,JA-2300
38422,DJ-0100,DG-2700,0,
38448,JK-1500,JK-1500,0,
38469,JK-1500,MW-1500,0,EF-0100
38472,AS-2500,,0,PM-1000
38494,JK-1500,DP-1900,31,KN-0200
38498,JL-2100,CB-3300,0,CB-3300
38499,JK-1500,JK-1500,0,LL-0300
38610,EG-0600,TG-1900,0,BS-2500
38623,EG-0600,DV-0200,0,MC-0600
38639,CC-1400,CC-1400,0,
38701,KM-0700,KW-0600,0,
38817,RA-1100,RL-0600,0,RW-4100
38827,DS-4600,DS-4600,0,BJ-0200
38839,VT-0200,RB-4700,0,JT-3200
38863,GM-1100,JL-1900,0,SK-0800
38964,JA-0800,JW-3900,0,CC-1800
38986,JA-0800,AA-0500,0,AA-0500
38999,SC-0200,RC-1900,0,TS-2200
39066,AR-1700,AR-1700,0,
39098,SK-0400,SK-0400,0,
39116,BS-1100,DR-2100,5,
39135,AG-1600,AM-1500,0,SW-0900
39249,BB-2800,BB-2800,0,
39264,MH-1200,,0,WS-0300
39304,RS-2000,BB-0200,0,JB-3000
39465,JW-3000,BM-0200,0,DR-2700
39521,AB-2900,KT-1000,0,KC-0500
39547,AB-2900,KT-1000,0,TL-1300
39628,WJ-0200,KT-1000,0,LL-1000
39760,SB-0700,DR-3600,0,
39778,DH-2200,MP-1600,0,WT-0100
39830,BH-1500,DG-1800,74,JT-0700
39859,DF-0200,BT-0500,0,TV-0200
39921,DM-2200,TS-2900,0,
39923,SM-2700,,0,
39945,CW-0700,TS-2900,0,CC-5500
39959,SM-2700,HT-0500,0,HT-0500
39973,CW-0700,AH-2000,12,CC-5500
40155,KS-2300,TM-3600,0,JP-1100
40158,RL-0300,CS-4300,0,JG-1300
40174,TB-1100,TB-1100,0,
40175,MP-1300,DS-2900,0,
40291,JP-3200,KL-0100,0,BS-2800
40314,JP-3200,JP-3200,0,
40323,AW-2100,ES-1000,0,
40339,FW-1100,MM-6100,0,
40350,ES-1000,LA-0300,0,BB-2200
40364,WM-0400,WM-0400,0,
40368,DW-0400,OG-0500,0,
40401,AW-2100,ER-0300,0,RG-1200
40408,AW-2100,HF-0200,30,RG-1200
40413,RT-0800,LA-0300,0,JF-1800
40437,MW-1600,RG-1200,0,GF-0200
40448,MW-1600,MW-1600,0,JF-1800
40709,SK-0500,,0,TH-2300
40714,TH-2600,,0,
40733,AB-2900,TA-0500,0,
40767,KW-0500,LG-0300,0,WW-0300
40785,AB-2900,CM-3100,0,
40794,KM-0500,DB-2800,0,
40806,AH-0200,BM-2800,0,
40903,TD-1400,JO-0500,0,BJ-1000
40998,DM-2200,DM-2200,0,
41014,KW-1100,KW-1100,0,
41020,SK-0400,MM-0500,0,HD-0400
41188,DC-4400,,0,AM-2400
41340,LS-1100,CW-3700,0,TJ-0800
41399,RG-0200,TA-0900,0,LB-1100
41479,TS-1900,DT-0700,-1,SW-1500
41500,RD-0700,HT-0500,0,
41511,DM-2200,CJ-1900,0,MS-5300
41514,TB-0400,DM-2900,0,DM-2900
41544,AT-0900,MB-0800,0,DM-2900
41597,JB-4500,LB-1200,13,HC-0200
41777,MW-2900,LW-0900,0,
41848,TB-0400,TB-0400,0,RT-0200
41863,DC-4400,CG-2900,0,SW-1500
41958,TD-1400,JL-1400,0,
42001,DG-1800,DG-1800,0,
42037,JL-1400,MP-1600,0,EA-0200
42049,RG-0200,RL-0600,0,PB-0600
42116,JL-1600,BJ-0200,0,
42219,KC-2000,LB-1600,0,MM-2300
42230,RD-1200,RB-0200,0,JT-3200
42233,TD-1400,TD-1400,0,
42257,JA-0800,FB-0100,0,RW-4100
42320,SM-0900,SM-0900,0,
42335,TA-0500,BR-0800,1,BR-0800
42346,MF-1100,MF-1100,0,
42350,SM-0900,SM-0900,0,PB-0600
42387,JL-1600,JA-3100,0,RN-0900
42413,ML-1700,BW-2300,0,RH-2000
42426,AB-2900,AB-2900,0,BF-0500
42467,ML-1700,ML-1700,0,
42499,AB-2900,AB-2900,0,
42574,JK-1500,RP-0800,0,
42672,CD-1500,,0,TB-3400
42741,KR-1100,JW-4000,0,CF-1500
42760,RW-1000,SH-1500,0,WR-0200
42889,QC-0100,DA-0100,0,
42923,WD-0700,PZ-0100,0,JN-1500
42957,QC-0100,QC-0100,0,MJ-2000
43027,BF-0100,AG-1600,0,
43046,BF-0100,BF-0100,0,
43082,AG-1600,LC-0100,0,KP-1100
43093,BF-0100,AG-1600,0,
43138,CB-0900,BH-0500,0,KG-0400
43223,HW-0100,MM-2400,14,HN-0400
43238,HP-0100,,0,
43250,KB-2300,KB-2300,0,
43256,CH-1100,MM-2400,0,
43260,KS-2300,KH-0500,0,
43280,DG-0800,JB-4800,0,AZ-0100
43303,KS-2300,KS-2300,0,
43323,TG-1600,WT-0100,0,
43374,RG-0200,DE-0400,0,GW-0600
43381,TG-1600,GJ-0100,0,
43408,RG-0200,DE-0400,0,MP-0600
43494,JK-1600,MR-2300,0,DE-1200
43515,NG-0300,MM-5500,0,RG-2000
43519,TB-1200,,0,EM-0800
43532,DC-4400,MB-2000,0,
43639,DC-4400,,0,
43647,VT-0200,VT-0200,0,
43702,MJ-2200,PM-0200,0,AM-1700
43715,TW-2100,NF-0200,0,
43790,VT-0200,CN-0900,95,
43808,DM-2200,JZ-0200,0,
43859,KW-0500,KW-0500,0,CS-1800
43873,CL-0900,AA-1500,24,KH-1700
43908,AH-0200,AH-0200,0,
43951,AC-1100,DD-0500,0,IR-0300
43992,SD-0400,CS-0100,0,
44034,JG-1000,JG-1000,0,
44049,MB-1000,IO-0100,0,
44054,JG-1000,JP-1100,0,
44067,SD-0400,SD-0400,0,
44073,LT-0600,FS-0400,0,KM-2300
44079,SD-0400,RH-1100,0,OR-0300
44081,CC-4100,CB-0100,0,KL-0100
44084,TB-0200,SD-0400,0,
44261,SD-0900,,0,KB-0300
44301,JO-0400,KB-2400,0,DS-2100
44330,LS-1100,BM-3700,14,JE-1100
44569,TB-0400,TB-0400,0,
44588,BG-1900,BG-1900,0,
44693,TB-1200,KB-2100,-6,MC-0600
44706,CW-1300,JM-5200,0,PK-0200
44718,JA-1600,DM-3500,0,DR-1400
44731,CC-1400,AC-2700,0,MR-2300
44838,TW-0400,JN-0700,0,GJ-0900
44844,DC-4400,BB-0200,0,RM-3400
44846,BC-0800,BU-0200,11,RC-1900
44874,DC-4400,RC-1900,0,
44918,DC-4400,DC-4400,0,PD-0100
45005,PJ-0300,CC-5500,3,CC-5500
45015,TH-1100,RH-1500,0,SF-0300
45047,PW-0400,BJ-0200,0,
45103,EG-0600,CH-0500,73,SF-0300
45224,GC-1000,GC-1000,0,DM-1500
45279,AW-2100,JW-3700,0,
45364,LT-0600,DC-2400,0,MM-6100
45432,LT-0600,KJ-0200,0,MS-4500
45437,CS-4100,LC-0200,0,
45448,KD-1000,KW-2700,0,AW-1800
45551,EJ-0200,EJ-0200,0,KW-2700
45651,FT-0100,SR-1100,0,
45693,MB-4500,MW-2400,0,JK-0300
45711,SD-0500,JS-4400,0,BB-2200
45735,DJ-2200,SR-1100,26,ER-0300
45875,KC-2000,TB-0400,0,
45925,TW-1600,LK-0300,0,BM-0200
46022,BM-0200,SM-1600,0,JH-2000
46149,ME-0300,SM-0800,0,JD-0200
46175,MC-2500,DB-2600,0,
46193,DB-2600,,0,ML-1800
46202,ME-0300,JA-0100,0,JA-0100
46295,KW-0500,AC-0700,1,JE-0600
46354,IB-0200,LS-0300,15,JW-1600
46409,CB-4800,KL-1500,0,CW-3600
46411,MH-1600,RW-1000,0,
46452,CF-0300,TV-0200,0,BT-0500
46593,DW-0600,DW-0600,0,TH-0500
46600,MJ-0700,IG-0200,0,KB-2600
46613,DC-1900,,0,PT-0500
46626,TJ-2700,BB-2000,0,KP-0800
46714,CB-2500,,0,SS-1000
46729,MB-1000,MB-1000,0,
46835,MB-1000,RM-3600,27,KW-1000
46843,KL-1100,DS-1600,17,TW-2900
46881,DG-1800,DG-1800,0,
46898,DG-1800,DG-1800,0,
46937,JP-3200,KB-2100,0,
47016,HP-0100,HP-0100,0,
47035,TH-1400,DW-1400,63,BA-0300
47041,LC-0400,EM-1800,0,EH-0900
47180,CW-1300,SS-2100,0,
47184,CW-1300,CW-1300,0,
47208,AF-1300,AF-1300,0,LT-0800
47227,SS-2100,AE-0400,-2,
47234,SS-2100,KW-1100,0,HG-0100
47237,BF-0100,BF-0100,0,
47367,DC-1900,CH-1800,0,CH-1800
47420,EG-0600,EG-0600,0,
47481,SM-0100,SM-0100,0,JM-4400
47561,JW-2500,AB-1000,40,TS-1800
47563,BG-0300,BG-0300,0,
47594,TC-2600,LS-1200,0,
47632,JQ-0100,BM-1900,0,
47869,EJ-0200,TJ-1300,0,RP-0800
47965,ML-1500,,0,
47985,KC-2000,DZ-0300,0,JJ-3400
47986,ML-1500,,0,
47995,AB-2900,AB-2900,0,MS-5300
48063,AB-2900,CN-0100,0,MS-5300
48117,KC-2000,JJ-3400,0,KM-0500
48179,TW-1600,,0,AS-1000
48183,CR-1500,TS-2400,0,EB-0400
48193,SA-0600,EA-0400,26,EA-0200
48218,RG-0200,LK-0400,0,JR-0200
48318,JK-1500,JK-1500,0,
48322,DF-1300,DF-1300,0,
48400,CD-1500,RB-1700,1,RH-1100
48439,JK-1500,MO-0100,0,MW-1500
48474,LS-1100,BK-0500,0,LL-1000
48493,KW-0500,MF-0300,0,PS-1000
48504,JF-1400,DM-1000,0,LF-0300
48588,JF-1400,AW-1300,0,LF-0300
48686,KC-0600,KC-0600,0,
48755,PH-0600,WJ-0500,0,DB-3000
48763,BM-3300,LS-0400,0,
48776,BM-3300,MW-1600,0,DC-2400
48818,WM-0400,RC-2000,0,IR-0200
48819,HF-0300,DM-2200,0,
48823,TH-0400,DM-2900,10,MC-0100
48828,AW-2100,BW-1500,0,HD-0400
48837,MW-1600,JR-0400,0,JR-0400
48871,DM-2200,DM-2200,0,PZ-0100
48894,CB-4800,BN-0500,0,
48896,AW-2100,,0,IR-0200
49010,EJ-0900,TB-0500,0,JF-0500
49020,JG-0600,JG-0600,0,
49056,VT-0200,RY-0100,0,AC-0700
49180,AC-2700,WH-0200,0,WH-0800
49193,MV-0300,MS-2900,0,BU-0200
49195,MV-0300,BU-0200,90,PD-0100
49398,SM-3400,MC-2100,0,JA-0100
49431,RJ-1200,JA-0100,7,ML-1800
49444,TH-1400,PP-1000,0,JF-0500
49495,AG-0800,AG-0800,0,KN-0200
49498,LC-0800,LC-0800,0,JF-2700
49516,LC-0400,ML-1800,15,JF-0500
49608,KJ-0600,KJ-0600,0,JP-2100
49610,RJ-0700,RC-0600,0,
49638,TC-2600,TC-2600,0,
49678,TD-2500,TD-2500,0,
49681,KJ-0200,DF-1300,0,
49704,JJ-0200,OR-0300,0,JS-1500
49931,TB-2900,TC-2700,0,
50004,TB-2300,JT-0900,1,
50043,TB-2300,JT-0900,0,DG-0500
50048,DC-4400,DC-4400,0,LG-0300
50063,RW-2600,KT-1000,0,CH-4300
50118,CC-1000,SK-0500,0,KM-0500
50146,DC-4400,CO-0800,38,DH-4100
50229,AT-0900,AP-1200,0,BJ-1400
50232,TB-0200,SD-0400,0,
50238,CM-1400,EM-0900,0,
50245,TB-0200,KH-2200,0,MS-5300
50268,GC-0800,GC-0800,0,CB-0100
50271,DW-1200,KL-0100,-3,KL-0100
50274,TB-0200,SD-0400,0,
50276,RG-0400,WA-0200,0,MB-0700
50440,AW-2100,ES-1000,0,TB-3500
50442,DD-2900,RT-0800,0,JB-6000
50512,RG-0200,MM-6100,0,
50526,DM-2200,KV-0100,9,RF-1300
50558,MJ-0700,MJ-0700,0,
50629,TH-0500,MJ-0700,0,TV-0200
50634,MP-1300,JP-3200,0,CS-1800
50682,IR-0200,JT-2200,0,
50749,PB-1000,MB-4400,0,RH-1500
50755,KS-2300,OG-0400,0,
50760,AZ-0100,AH-2000,0,
50800,KS-2300,KS-2300,0,
50842,SM-0100,MW-2400,0,TT-0800
50882,SM-0100,CE-0100,0,LK-0500
50893,CR-1500,KT-0400,0,DC-1700
50966,EJ-1100,MS-2000,12,WW-0700
51090,BJ-1400,JT-1200,0,KG-0400
51151,SS-2100,SS-2100,0,TJ-0400
51183,CW-1300,TB-1200,0,DS-5000
51229,KB-0300,JG-0600,0,DE-1200
51321,LW-0400,,0,DB-2800
51323,IB-0200,,0,
51358,AH-0200,MF-0300,0,
51393,MF-0300,CC-1800,0,SB-1000
51413,CB-0900,GW-1700,75,LL-1000
51488,JG-0600,JG-0600,0,
51500,JG-0600,GH-0900,0,
51514,DG-1800,AA-1200,0,JU-0100
51576,GH-0900,RB-4600,0,KB-2100
51621,JG-0600,TH-0300,0,
51636,ML-1700,ML-1700,0,
51638,AB-2900,,0,
51648,CW-1300,SK-0500,0,
51652,SS-2100,,0,
51654,CW-1300,LG-0300,12,DS-2600
51694,DH-2200,DH-2200,0,SK-0500
51732,RW-2600,RA-1000,0,RA-1000
51747,ML-1700,MH-1800,0,
51768,TB-1200,MM-5500,0,KM-2200
51853,GM-1100,JA-3100,0,
51885,OK-0200,JM-4500,0,
51888,GM-1100,ZW-0100,0,CR-0800
51906,MP-1300,RM-3400,69,MB-4100
52013,DN-1400,DN-1400,0,
52063,JK-1500,JK-1500,0,
52067,TC-2600,GS-1200,0,
52078,TC-2600,TC-2600,0,
52086,MB-1100,,0,WR-0200
52142,AG-1600,CH-1800,0,DS-4000
52160,OA-0300,CH-4800,0,
52201,EG-0600,JT-1200,0,SD-0600
52234,BF-0100,,0,SA-0200
52343,HP-0100,HP-0100,0,JW-4400
52488,DC-4400,DC-4400,0,
52503,CB-0900,CH-4300,0,
52714,LT-0600,BC-2700,9,RP-0800
52716,TB-2300,AS-2500,0,
52717,TB-2300,ME-0300,0,MW-1500
52771,LJ-1000,DH-1500,6,DH-1500
52806,DF-1300,DF-1300,0,
52834,LS-1100,RL-1500,0,JA-0100
52851,VT-0200,RT-0500,0,ZT-0100
52895,LS-1100,MJ-2200,0,SE-0400
52996,BG-1900,DN-0300,0,JR-0200
53066,SA-0600,JM-5300,0,KW-0600
53224,MF-0300,MB-0700,0,JA-2300
53248,MF-0300,CG-2900,0,MB-0700
53263,KW-0500,KH-2200,0,MS-5300
53614,RG-0200,CN-0900,0,
53667,TB-0200,TB-0200,0,
53797,SD-0400,GE-0200,0,JN-1500
53842,MB-4500,MB-4500,0,
53914,JZ-0100,CH-1100,0,
53986,TG-1600,TG-1600,0,
54010,MJ-0700,CH-1850,-4,EW-0300
54023,JM-0700,DE-0400,0,EW-0300
54138,MB-2800,MR-1600,-1,
54191,JK-1500,JK-1500,0,BR-0800
54210,JM-4500,JM-4500,0,
54375,JB-5900,OA-0300,0,GS-1100
54378,EG-0600,GS-1100,0,JM-4400
54459,BB-0700,JW-0500,0,
54474,EG-0200,EG-0200,0,RP-1600
54503,EB-0900,CB-0900,0,
54689,EJ-0200,TB-3400,0,TJ-1300
54757,PM-0200,PM-0200,0,
54761,PM-0200,BH-0400,0,
54782,TP-2100,HM-0500,0,
54797,DC-4400,DC-4400,0,
54803,TW-0400,AO-0500,0,CA-0400
54817,DC-4400,NW-0200,0,NW-0200
54838,MF-0600,BF-0100,0,
54853,MF-0600,BF-0100,0,
54880,DC-1400,DC-1400,0,BH-0500
55009,MS-2900,SK-0500,0,
55020,AB-2900,KT-1000,0,CW-2100
55026,DM-0700,,0,
55111,EC-0400,AG-0800,2,MJ-2200
55233,RH-2600,JR-1000,0,CH-2200
55289,TF-0700,ED-0100,0,ED-0100
55353,DF-1300,,0,BR-1300
55362,MA-1000,JP-2100,7,ZM-0300
55439,KS-2300,KS-2300,0,
55542,AZ-0100,RB-0700,0,JD-3100
55627,SD-0400,LC-0600,0,MR-2300
55791,KC-2000,KC-2000,0,
55865,KC-2000,BW-1500,0,JT-3400
55949,PM-0200,EH-0700,0,DC-2200
56139,KM-0900,RB-4700,0,DS-4000
56182,RC-2800,RC-2800,0,
56185,RC-2800,RC-2800,0,
56217,RA-1100,RA-1000,94,DW-2100
56334,VT-0200,JF-0100,0,
56390,JM-4500,JP-2500,26,BY-0400
56447,BJ-1100,,0,
56490,JG-0600,DD-0900,0,MG-1500
56552,MP-1300,,0,
56580,FS-0100,ME-0400,2,DC-2400
56587,MS-4600,TB-3900,0,
56627,MJ-0700,MK-1100,0,GT-0200
56708,KF-0200,KF-0200,0,
56756,TB-3400,MS-4700,0,RS-2100
56787,TB-2300,TB-2300,0,
56852,CK-0200,CK-0200,0,
56870,CB-0900,RW-3600,0,BS-2000
56881,CB-0900,MJ-2600,0,GS-1200
57029,SL-0400,SL-0400,0,
57031,DM-2200,JR-3400,0,EA-0200
57034,DD-2900,AD-1500,0,DM-2900
57209,RJ-1200,LC-0200,0,MW-1500
57325,RJ-1200,RJ-1200,0,
57369,SA-0600,PS-1000,0,ZT-0100
57378,SA-0600,AF-1400,-5,TC-2700
57395,JF-1400,TM-2800,0,
57401,JO-0400,AB-0400,0,OH-0500
57461,MH-1600,CG-2100,0,LB-1100
57479,JM-3500,RT-1200,23,IC-0100
57498,CC-2300,AW-1300,0,DD-0500
57520,TH-2300,AT-0800,0,DH-4100
57557,TC-0300,JJ-3400,0,KM-2200
57593,AB-2900,AB-2900,0,
57597,DB-2800,FM-0100,0,RN-1000
57608,DM-0700,DM-0700,0,
57648,RW-2600,CA-0300,0,AW-1300
57654,TC-0300,CO-0800,43,
57657,TS-2100,TS-2100,0,GW-1700
57665,AA-1500,RN-1000,0,
57666,DS-2400,,0,
57695,DM-3700,HM-0500,0,DS-3100
57795,DC-4400,DC-4400,0,
57806,DS-3100,CW-0600,0,PC-0200
57823,KC-2000,KL-0100,0,
57871,RD-0700,KC-2000,0,
57881,AT-0900,,0,DT-0400
57923,KC-2000,TB-0400,0,BS-2800
58012,EG-0200,JG-1300,0,JG-1300
58068,MG-1600,MG-1600,0,
58100,DM-0500,JF-1300,0,ML-2300
58193,TJ-2700,TJ-2700,0,MC-0100
58298,MP-1300,DB-5800,0,BG-0200
58325,AS-2500,PK-0200,0,CH-4600
58413,TB-3300,TB-3300,0,CH-0700
58422,ME-0300,AA-1200,0,KB-2100
58497,RJ-1200,JW-4700,0,CB-2800
58538,RJ-1200,MP-1000,0,BS-1200
58617,NH-0300,CW-0900,0,
58639,SM-0900,CB-4300,25,WR-0200
58705,LJ-1100,LJ-1100,0,
58731,MB-2800,,0,CF-1500
58760,SM-0900,BB-2900,0,CB-4300
58860,BF-0100,BF-0100,0,
58870,AG-1600,WS-0100,0,DJ-0300
58897,KJ-0700,,0,NW-0200
58951,BF-0100,MT-0200,0,DJ-0300
58971,BJ-1400,BJ-1400,0,
59022,CW-1300,WW-0100,0,JT-0900
59102,DC-4100,DC-4100,0,
59153,DW-1200,DW-1200,0,
59158,KC-2000,BN-0500,6,BF-1300
59178,KC-2000,RS-3200,0,GE-0200
59204,RD-1200,LS-0400,0,DW-4600
59271,RD-0700,OG-0500,0,OG-0500
59301,TB-0400,TB-0400,0,DN-0800
59310,RC-2800,JB-5900,0,
59352,RC-2800,RC-2800,0,
59354,HP-0100,,0,
59390,JB-3400,OR-0100,0,DS-4000
59409,KS-2300,OR-0100,0,
59410,TE-0200,CH-1800,0,AT-0400
59419,BS-4100,BS-4100,0,JP-3600
59539,DB-3800,DB-3800,0,JW-6300
59628,DB-3800,DG-2200,0,EH-0700
59712,JG-0600,JG-0600,0,RP-1600
59741,VS-0300,,0,
59762,JG-0600,JH-0300,0,BG-1600
59856,DG-0800,DG-0800,0,
59950,MB-4500,EJ-1100,0,JK-0300
59993,CF-0300,,0,MB-1000
59996,MH-1600,KR-1100,0,
60023,MH-1600,LA-0600,0,MC-2000
60046,TD-1400,CG-2100,0,BS-2800
60109,JH-5200,DR-2100,4,AG-0800
60180,CM-0600,SK-0500,0,KM-0500
60223,AB-2900,SM-0800,0,
60287,CG-0400,KP-0800,9,TP-2300
60343,RS-2100,,0,TJ-0800
60429,KC-2000,RD-0700,0,
60438,DB-3100,BS-1800,0,JS-1700
60446,KC-2000,KC-2000,0,
60470,JP-3200,KH-2200,12,MS-5300
60479,JP-3200,JP-3200,0,
60546,JP-3200,TJ-2700,0,
60626,RS-3500,MS-1700,0,
60629,MV-0300,DW-4600,0,IR-0300
60652,RL-0300,KG-0200,0,
60669,RC-1100,TS-1100,0,
60675,DJ-1800,TM-1500,0,GE-0200
60746,DS-1800,BH-0500,0,DS-1600
60765,AG-1600,TW-0900,0,KT-0800
60817,JM-4500,JM-4500,0,
60951,KS-2300,,0,DR-3500
60979,KS-2300,,0,TR-0700
60995,TC-2600,TC-2600,0,JP-3600
61028,TC-2600,TC-2600,0,JG-1300
61073,RJ-1900,RJ-1900,0,
61127,RJ-1900,KB-2600,0,
61171,BG-1900,RJ-1000,45,
61198,TD-0500,,0,RB-1700
61241,BJ-1400,BJ-1400,0,SR-1000
61270,MM-2800,CD-0400,0,DB-4200
61309,KW-1000,BO-0200,0,
61472,JO-0400,CC-5100,0,NH-0300
61506,DR-1300,JT-0900,3,
61534,PM-0200,LM-1700,0,JT-0900
61542,FM-0700,DJ-2200,0,AH-2000
61549,JK-1500,JK-1500,0,TB-2200
61620,JK-1500,JK-1500,0,
61625,JK-1500,JK-1500,0,
61768,KF-0200,AW-1800,5,KN-0200
61794,TB-2300,TB-2300,0,KO-0200
61844,RJ-1200,TH-1400,0,TB-3400
61854,TB-2300,JF-2700,0,KO-0200
61887,VT-0200,GW-0600,0,
61953,TG-1600,ML-1800,0,
62001,TG-1600,TG-1600,0,JA-0100
62010,TG-1600,TG-1600,0,
62066,DC-4400,DC-4400,0,JT-3400
62069,JT-2800,LH-0200,0,KW-2600
62087,DC-4400,BT-0500,0,HD-0400
62143,JK-1600,BD-0700,0,DM-2900
62158,DC-4400,BW-1500,0,RC-2000
62315,RW-2600,AP-1700,0,CO-0500
62364,AH-0200,RT-1900,0,SG-0600
62380,BH-1500,DL-1400,0,DM-1000
62411,AH-0200,TH-2300,0,MM-3400
62426,TC-0300,MM-3400,0,KH-0400
62521,KR-1100,SA-0600,0,EA-0400
62554,RG-0200,BS-2100,0,CE-0100
62592,JW-4000,,0,JH-2000
62630,ZC-0200,WW-0700,0,AS-1000
62635,TK-0500,TK-0500,0,
62743,QI-0100,DP-1900,0,DJ-0800
62751,KR-0700,KR-0700,0,
62785,EG-0200,PB-0600,0,RL-0600
63009,LF-0600,LF-0600,0,
63138,EG-0600,CB-4300,0,CB-4300
63203,TH-1400,SS-2600,0,LK-0500
63212,TH-1400,TH-1400,0,AC-1800
63315,AV-0200,BC-2100,0,TT-0800
63335,AV-0200,AC-1800,0,CB-3300
63358,FB-0200,DH-1000,0,
63491,SS-2100,SS-2100,0,
63513,BB-3600,BB-3600,0,TO-0200
63665,EG-0200,TW-2500,0,AH-2000
63685,JK-1500,JF-1800,0,ER-0300
63686,SM-2400,SM-2400,0,
63743,ES-1000,BT-0500,0,BT-0500
63755,RL-0300,JT-3400,0,
63867,TB-0200,JM-5300,0,
63892,DO-0200,,0,
63921,TB-0200,JS-5300,0,
63923,BG-1900,DC-0800,0,MC-2000
63926,EM-1000,KB-2600,0,
63942,KG-0800,KC-0600,0,
63968,EM-1000,KC-0600,0,TC-0900
63979,DC-1900,LA-0600,0,RJ-2100
64027,DO-0200,,0,
64028,CC-3300,DT-0400,0,
64049,BF-0100,SD-0900,0,PK-0200
64062,DV-0200,AC-2700,0,CL-0600
64103,BF-0100,MR-0900,0,
64150,CC-1400,CC-1400,0,
64240,KM-0700,CM-0600,0,
64308,JF-1400,SF-0200,0,VG-0200
64315,JF-1400,EO-0100,0,RM-4000
64321,JM-3500,RM-4000,0,MC-2100
64513,RG-0200,RG-0200,0,RJ-1000
64536,RG-0200,LK-0300,0,RJ-1000
64558,DF-1300,DF-1300,0,
64643,DF-1300,WT-0100,11,
64750,JQ-0100,KV-0700,0,KB-0900
64795,DG-0800,,0,MB-1600
64801,JQ-0100,CH-0800,0,JP-3600
64816,JQ-0100,KV-0700,0,JG-1300
64821,WD-0700,TP-0400,0,RM-3400
64848,JM-4500,BB-2900,0,SR-0600
64883,KW-1100,AS-1200,0,
64906,SW-0900,,0,
64914,MA-0600,PD-0100,0,BU-0200
64934,RA-1300,RA-1300,0,
64981,JM-4500,AT-0500,0,
65053,AS-2500,AW-1300,0,LF-0300
65091,KW-0500,LI-0100,0,
65132,KW-0500,TC-0300,0,
65153,TB-0400,TB-0400,0,EK-0200
65156,KC-2000,LP-0500,0,PC-0200
65168,DC-4400,KH-2200,0,KH-2200
65192,KC-2000,GC-0800,0,TS-0600
65277,KC-2000,KC-2000,0,
65339,RL-0300,TH-0400,0,EB-1700
65357,RL-0300,JM-5300,8,IG-0200
65399,RS-3500,DS-3000,0,CC-3300
65452,RS-3500,RS-3500,0,GC-0700
65480,JM-6400,TW-2900,0,BJ-2500
65483,AG-1600,WH-0600,0,LE-0100
65535,BF-0100,JH-0300,8,CC-1800
65598,CB-0900,LW-0400,0,KG-0400
65631,CA-0400,TL-1300,0,
65640,CC-1300,,0,
