pid,punter,pgro,pnet,ptb,pr,pry,pfc
727141,RD-1187,47,39,0,BW-0400,8,0
727155,TM-3300,46,46,0,,0,0
727171,TM-3300,50,50,0,,0,0
727192,TM-3300,47,47,0,,0,0
727196,SM-0650,53,29,0,TL-0825,24,0
727281,TM-3300,19,19,0,,0,0
727301,SM-0650,32,32,0,JB-8800,0,1
727337,SL-0400,52,31,0,RC-1500,21,0
727341,JS-1050,47,22,1,,0,0
727368,SL-0400,35,12,0,RC-1500,23,0
727372,JS-1050,44,44,0,WF-0300,0,1
727376,SL-0400,51,51,0,ME-0550,0,0
727382,JS-1050,40,40,0,,0,0
727392,JS-1050,48,32,0,WF-0300,16,0
727415,SL-0400,34,34,0,,0,0
727437,SL-0400,33,33,0,RC-1500,0,1
727460,JS-1050,36,36,0,,0,0
727530,MB-3000,46,47,0,TH-1750,-1,0
727536,DC-3200,44,45,0,EW-0500,-1,0
727572,DC-3200,45,20,1,,0,0
727594,DC-3200,61,36,1,,0,0
727629,JH-3230,50,50,0,,0,0
727634,RA-0850,43,39,0,PC-0625,4,0
727638,JH-3230,44,44,0,CJ-2350,0,0
727645,RA-0850,39,39,0,,0,0
727660,JH-3230,61,53,0,DA-0900,8,0
727671,RA-0850,34,34,0,PC-0625,0,1
727675,JH-3230,43,44,0,DA-0900,-1,0
727697,JH-3230,55,55,0,DA-0900,0,0
727702,RA-0850,45,39,0,PC-0625,6,0
727734,JH-3230,51,52,0,DA-0900,-1,0
727750,JH-3230,76,65,0,CJ-2350,11,0
727755,RA-0850,46,47,0,PC-0625,-1,0
727762,JH-3230,49,49,0,,0,0
727769,RA-0850,40,41,0,PC-0625,-1,0
727826,MD-0125,26,26,0,DH-2700,0,1
727854,MD-0125,40,40,0,,0,0
727875,SK-0600,16,16,0,,0,0
727884,MD-0125,39,40,0,DH-2700,-1,0
727892,SK-0600,43,43,0,JG-2950,0,1
727899,MD-0125,48,34,0,DH-2700,14,0
727918,MD-0125,26,26,0,,0,0
727922,SK-0600,34,34,0,JL-0215,0,1
727937,MD-0125,43,39,0,DH-2700,4,0
727948,DJ-2800,30,30,0,,0,0
727968,DJ-2800,40,32,0,AE-1037,8,0
728011,DJ-2800,48,47,0,AE-1037,1,0
728075,KH-2600,49,42,0,DS-3300,7,0
728128,BP-0750,39,39,0,BC-0150,0,1
728134,PO-0050,44,19,1,,0,0
728138,BP-0750,37,37,0,,0,0
728143,PO-0050,40,40,0,JK-1000,0,1
728158,BP-0750,26,26,0,BC-0150,0,1
728167,PO-0050,15,-10,0,DJ-1750,25,0
728212,BP-0750,40,40,0,BC-0150,0,1
728223,BP-0750,44,44,0,BC-0150,0,1
728227,PO-0050,46,46,0,JK-1000,0,1
728231,BP-0750,43,43,0,BC-0150,0,1
728245,BP-0750,38,35,0,BC-0150,3,0
728251,PO-0050,52,27,1,,0,0
728259,BP-0750,41,41,0,BC-0150,0,1
728266,PO-0050,36,36,0,,0,0
728281,MK-0760,46,46,0,BT-0300,0,1
728321,MK-0760,60,35,1,,0,0
728328,CS-0850,33,33,0,,0,0
728349,CS-0850,44,44,0,,0,0
728363,MK-0760,28,28,0,,0,0
728391,CS-0850,35,18,0,JR-2075,17,0
728403,CS-0850,39,39,0,,0,0
728414,CS-0850,48,23,0,JR-2075,25,0
728420,MK-0760,55,55,0,,0,0
728450,MK-0760,32,32,0,,0,0
728463,JB-3275,30,30,0,,0,0
728470,BW-2625,57,32,1,,0,0
728479,JB-3275,40,40,0,DH-1800,0,1
728513,BW-2625,38,38,0,AB-3500,0,1
728536,BW-2625,42,42,0,,0,0
728541,JB-3275,44,44,0,,0,0
728569,BW-2625,40,40,0,,0,0
728586,JB-3275,34,33,0,DH-1800,1,0
728662,BA-0850,54,42,0,IB-0250,12,0
728666,DK-0350,40,33,0,AH-3862,7,0
728709,DK-0350,49,40,0,VH-0050,9,0
728713,BA-0850,54,54,0,IB-0250,0,1
728737,DK-0350,38,33,0,VH-0050,5,0
728783,TW-1175,59,46,0,PP-0400,13,0
728787,DB-6350,41,31,0,JC-5680,10,0
728795,TW-1175,30,30,0,PP-0400,0,1
728803,DB-6350,50,43,0,JC-5680,7,0
728817,DB-6350,28,28,0,,0,0
728942,MP-0050,43,25,0,TL-1025,18,0
728961,MP-0050,36,36,0,,0,0
728989,MP-0050,49,39,0,TL-1025,10,0
729006,MP-0050,52,40,0,TL-1025,12,0
729030,MP-0050,28,28,0,TL-1025,0,1
729037,JR-3700,41,41,0,,0,0
729069,MP-0050,46,21,1,,0,0
729092,LE-0025,46,40,0,CR-1525,6,0
729105,LE-0025,38,38,0,CR-1525,0,1
729116,LE-0025,56,31,1,,0,0
729127,PM-0300,44,44,0,,0,0
729149,LE-0025,36,36,0,,0,0
729187,LE-0025,54,24,0,CR-1525,30,0
729221,PM-0300,51,51,0,JR-3270,0,1
729246,MK-0760,36,36,0,TH-1750,0,0
729265,MK-0760,45,45,0,TH-1750,0,1
729274,DC-3200,39,39,0,TC-0385,0,1
729278,MK-0760,53,37,0,TH-1750,16,0
729289,MK-0760,42,44,0,TH-1750,-2,0
729306,MK-0760,54,-24,0,TH-1750,78,0
729348,DC-3200,38,32,0,JR-2075,6,0
729354,MK-0760,42,42,0,,0,0
729361,DC-3200,32,32,0,TC-0385,0,1
729368,MK-0760,39,19,0,TH-1750,20,0
729377,DC-3200,28,28,0,TC-0385,0,1
729383,MK-0760,37,22,0,TH-1750,15,0
729387,DC-3200,31,31,0,TC-0385,0,1
729438,MD-0125,36,36,0,,0,0
729447,DB-6350,62,45,0,JL-0215,17,0
729464,MD-0125,43,18,1,,0,0
729479,MD-0125,42,31,0,PP-0400,11,0
729489,MD-0125,51,48,0,PP-0400,3,0
729504,DB-6350,47,47,0,JL-0215,0,1
729511,MD-0125,51,51,0,PP-0400,0,1
729517,DB-6350,53,43,0,JL-0215,10,0
729522,DB-6350,31,26,0,JL-0215,5,0
729528,MD-0125,40,40,0,,0,0
729549,MD-0125,39,39,0,,0,0
729562,MD-0125,44,43,0,PP-0400,1,0
729566,DB-6350,43,23,0,JL-0215,20,0
729583,SM-0650,45,20,1,,0,0
729605,SM-0650,57,57,0,,0,0
729612,PO-0050,44,7,0,AR-1100,37,0
729631,PO-0050,50,50,0,,0,0
729653,PO-0050,52,27,1,,0,0
729694,PO-0050,42,42,0,AR-1100,0,1
729738,BC-2000,45,36,0,AE-1037,9,0
729758,BC-2000,54,54,0,,0,0
729762,KH-2600,42,42,0,JH-0100,0,1
729770,BC-2000,36,22,0,AE-1037,14,0
729779,KH-2600,40,40,0,,0,0
729792,BC-2000,53,29,0,AE-1037,24,0
729808,BC-2000,46,46,0,AE-1037,0,1
729812,KH-2600,72,47,1,,0,0
729834,KH-2600,42,42,0,JH-0100,0,1
729864,BC-2000,42,42,0,AE-1037,0,1
729875,KH-2600,52,27,1,,0,0
729884,RD-1187,42,42,0,MM-0900,0,1
729908,RD-1187,42,25,0,MM-0900,17,0
729912,BK-0700,43,43,0,KR-0312,0,1
729917,RD-1187,36,36,0,MM-0900,0,1
729925,BK-0700,34,34,0,KR-0312,0,1
729932,RD-1187,53,53,0,,0,0
729970,BK-0700,46,21,1,,0,0
729978,RD-1187,34,34,0,MM-0900,0,1
729982,BK-0700,41,41,0,KR-0312,0,0
729999,BK-0700,61,40,0,KR-0312,21,0
730011,BK-0700,36,36,0,JT-1050,0,1
730029,BK-0700,47,47,0,,0,0
730045,SL-0400,45,45,0,CR-1525,0,1
730060,SL-0400,57,55,0,CR-1525,2,0
730074,PM-0300,32,32,0,WF-0300,0,1
730089,PM-0300,49,24,1,,0,0
730146,SL-0400,54,52,0,CR-1525,2,0
730218,BN-0700,54,45,0,AT-0350,9,0
730233,BN-0700,41,41,0,,0,0
730237,JL-2250,42,38,0,BW-0400,4,0
730338,BN-0700,29,29,0,,0,0
730355,BN-0700,39,39,0,,0,0
730383,BA-0850,52,27,1,,0,0
730387,TM-3300,52,45,0,VH-0050,7,0
730404,TM-3300,49,53,0,VH-0050,-4,0
730470,TM-3300,51,51,0,,0,0
730477,BA-0850,57,41,0,TL-0825,16,0
730516,BA-0850,44,44,0,,0,0
730520,TM-3300,53,41,0,VH-0050,12,0
730527,BA-0850,32,32,0,,0,0
730549,CS-0850,44,33,0,AB-3500,11,0
730567,CS-0850,41,38,0,AB-3500,3,0
730585,CS-0850,32,32,0,,0,0
730601,JB-3275,56,31,1,,0,0
730607,CS-0850,55,30,1,,0,0
730612,JB-3275,45,45,0,BT-0300,0,0
730625,CS-0850,52,52,0,AB-3500,0,0
730643,CS-0850,46,29,0,AB-3500,17,0
730697,DK-0350,47,33,0,TG-0900,14,0
730716,MP-0050,32,32,0,IB-0250,0,1
730721,DK-0350,30,30,0,,0,0
730752,DK-0350,45,41,0,TG-0900,4,0
730814,MP-0050,48,49,0,IB-0250,-1,0
730825,MP-0050,49,55,0,IB-0250,-6,0
730845,MP-0050,40,40,0,,0,0
730859,MP-0050,46,37,0,IB-0250,9,0
730876,TW-1175,47,47,0,,0,0
730937,TW-1175,49,49,0,,0,0
730942,DJ-2800,52,44,0,JC-5680,8,0
730972,DJ-2800,54,49,0,JC-5680,5,0
730980,TW-1175,45,45,0,,0,0
731024,LE-0025,35,35,0,JK-1000,0,1
731034,LE-0025,54,44,0,JK-1000,10,0
731046,LE-0025,33,33,0,JK-1000,0,1
731077,LE-0025,37,37,0,JK-1000,0,1
731083,BP-0750,36,36,0,,0,0
731090,LE-0025,42,42,0,JK-1000,0,1
731100,BP-0750,46,46,0,NM-0250,0,1
731122,BP-0750,37,37,0,,0,0
731130,LE-0025,36,36,0,JK-1000,0,1
731136,BP-0750,40,40,0,NM-0250,0,0
731159,BP-0750,40,40,0,NM-0250,0,1
731173,BP-0750,40,40,0,NM-0250,0,1
731206,MB-3000,52,47,0,TA-1050,5,0
731210,JH-3230,34,34,0,,0,0
731215,MB-3000,53,28,0,TA-1050,25,0
731219,JH-3230,46,46,0,EW-0500,0,1
731238,JH-3230,46,46,0,,0,0
731242,MB-3000,66,66,0,,0,0
731252,JH-3230,50,50,0,EW-0500,0,1
731256,MB-3000,53,26,0,TA-1050,27,0
731261,JH-3230,55,55,0,EW-0500,0,1
731268,MB-3000,55,54,0,TA-1050,1,0
731272,JH-3230,52,52,0,,0,0
731324,MB-3000,42,32,0,TA-1050,10,0
731328,JH-3230,57,57,0,EW-0500,0,1
731332,MB-3000,51,30,0,TA-1050,21,0
731353,MB-3000,43,50,0,TA-1050,-7,0
731388,JR-3700,35,35,0,RC-1500,0,1
731394,JS-1050,33,33,0,TL-1025,0,1
731407,JR-3700,31,31,0,,0,0
731422,JR-3700,28,28,0,RC-1500,0,1
731429,JS-1050,40,40,0,TL-1025,0,1
731449,JS-1050,32,32,0,,0,0
731466,JR-3700,42,32,0,JR-3650,10,0
731472,JS-1050,49,49,0,,0,0
731521,BW-2625,44,44,0,,0,0
731525,CJ-2100,45,45,0,OB-0075,0,1
731529,BW-2625,43,43,0,,0,0
731560,BW-2625,35,35,0,,0,0
731565,CJ-2100,45,33,0,OB-0075,12,0
731575,CJ-2100,30,30,0,OB-0075,0,1
731579,BW-2625,42,14,0,CB-1130,28,0
731584,CJ-2100,31,31,0,OB-0075,0,1
731588,BW-2625,46,45,0,CB-1130,1,0
731598,CJ-2100,48,43,0,OB-0075,5,0
731602,BW-2625,57,44,0,CB-1130,13,0
731606,CJ-2100,37,37,0,OB-0075,0,0
731633,CJ-2100,51,47,0,DH-1800,4,0
731649,CJ-2100,44,44,0,OB-0075,0,1
731653,BW-2625,50,50,0,CB-1130,0,1
731657,CJ-2100,52,47,0,OB-0075,5,0
731661,BW-2625,39,39,0,CB-1130,0,1
731669,BW-2625,33,33,0,,0,0
731679,RA-0850,46,46,0,DH-2700,0,1
731685,SK-0600,37,37,0,PC-0300,0,1
731689,RA-0850,56,56,0,,0,0
731701,RA-0850,41,16,1,,0,0
731730,SK-0600,35,35,0,,0,0
731759,SK-0600,49,49,0,,0,0
731764,RA-0850,52,40,0,DH-2700,12,0
731776,SK-0600,56,49,0,PC-0300,7,0
731790,SK-0600,53,53,0,CJ-2350,0,0
731806,RA-0850,53,53,0,,0,0
731815,SK-0600,47,47,0,,0,0
731819,RA-0850,46,46,0,,0,0
731856,JH-3230,52,49,0,TL-1025,3,0
731865,JR-3700,40,40,0,,0,0
731911,JH-3230,50,50,0,TL-1025,0,1
731916,JR-3700,37,37,0,,0,0
731938,JR-3700,31,31,0,TA-1050,0,1
731943,JH-3230,48,48,0,TL-1025,0,1
731959,JH-3230,66,53,0,TL-1025,13,0
732018,MD-0125,38,33,0,NM-0250,5,0
732030,MD-0125,46,46,0,NM-0250,0,1
732035,LE-0025,38,31,0,JG-2950,7,0
732055,MD-0125,34,20,0,NM-0250,14,0
732093,LE-0025,-30,-41,0,,0,0
732107,LE-0025,52,42,0,JG-2950,10,0
732116,LE-0025,29,29,0,JL-0215,0,1
732121,MD-0125,43,43,0,,0,0
732135,MD-0125,41,41,0,NM-0250,0,1
732152,MD-0125,46,19,0,NM-0250,27,0
732164,BC-2000,49,49,0,,0,0
732200,BC-2000,53,50,0,BT-0300,3,0
732207,CS-0850,42,30,0,MA-0475,12,0
732211,BC-2000,52,44,0,BT-0300,8,0
732238,CS-0850,48,37,0,MA-0475,11,0
732281,BC-2000,37,30,0,BT-0300,7,0
732293,BC-2000,35,6,0,BT-0300,29,0
732330,SM-0650,63,63,0,,0,0
732334,BW-2625,43,38,0,AR-1100,5,0
732351,BW-2625,51,48,0,AR-1100,3,0
732370,SM-0650,44,33,0,DH-1800,11,0
732374,BW-2625,18,18,0,,0,0
732380,SM-0650,40,15,1,,0,0
732412,BW-2625,33,33,0,,0,0
732416,SM-0650,47,39,0,DH-1800,8,0
732420,BW-2625,57,57,0,,0,0
732430,SM-0650,37,32,0,OB-0075,5,0
732444,SM-0650,44,44,0,,0,0
732448,BW-2625,45,39,0,AR-1100,6,0
732460,BW-2625,51,49,0,AR-1100,2,0
732479,PO-0050,40,40,0,,0,0
732490,JS-1050,38,29,0,CL-0450,9,0
732494,PO-0050,48,41,0,MH-4000,7,0
732515,JS-1050,33,33,0,CL-0450,0,1
732584,JS-1050,45,45,0,,0,0
732599,JS-1050,52,44,0,CL-0450,8,0
732638,JL-2250,52,22,0,CR-1525,30,0
732658,JL-2250,44,44,0,,0,0
732663,PM-0300,42,42,0,MS-1300,0,1
732667,JL-2250,50,50,0,CR-1525,0,1
732718,PM-0300,44,44,0,MS-1300,0,1
732758,PM-0300,41,41,0,MS-1300,0,1
732785,SL-0400,47,47,0,BW-0400,0,1
732789,BN-0700,64,55,0,WF-0300,9,0
732796,SL-0400,41,41,0,BW-0400,0,1
732800,BN-0700,62,68,0,WF-0300,-6,0
732804,SL-0400,47,37,0,BW-0400,10,0
732870,BN-0700,39,39,0,WF-0300,0,1
732887,SL-0400,59,60,0,BW-0400,-1,0
732892,BN-0700,49,49,0,WF-0300,0,1
732906,BN-0700,55,30,0,WF-0300,25,0
732927,BN-0700,41,37,0,WF-0300,4,0
732950,SL-0400,32,32,0,,0,0
732971,DJ-2800,43,43,0,MC-0150,0,1
732975,SK-0600,60,38,0,KB-0350,22,0
732994,DJ-2800,51,51,0,,0,0
733049,SK-0600,39,14,1,,0,0
733062,SK-0600,51,51,0,,0,0
733113,SK-0600,47,47,0,,0,0
733174,BA-0850,38,38,0,LW-1150,0,1
733227,CJ-2100,42,42,0,AH-3862,0,1
733265,BA-0850,44,46,0,LW-1150,-2,0
733270,BA-0850,36,36,0,,0,0
733283,BA-0850,53,53,0,LW-1150,0,1
733288,CJ-2100,40,40,0,AH-3862,0,1
733300,BK-0700,33,33,0,TH-1750,0,0
733323,BK-0700,37,37,0,TH-1750,0,0
733327,DC-3200,57,51,0,MM-0900,6,0
733339,DC-3200,47,31,0,MM-0900,16,0
733355,BK-0700,38,35,0,TH-1750,3,0
733374,DC-3200,37,12,1,,0,0
733393,BK-0700,35,35,0,TH-1750,0,1
733401,DC-3200,41,41,0,MM-0900,0,1
733421,DC-3200,49,49,0,MM-0900,0,1
733440,DC-3200,42,42,0,MM-0900,0,1
733515,MW-1487,36,36,0,,0,0
733542,TM-3300,30,30,0,,0,0
733547,MW-1487,32,32,0,JB-8800,0,1
733633,BP-0750,57,15,0,EW-0500,42,0
733654,BP-0750,43,43,0,EW-0500,0,1
733687,BP-0750,51,12,0,EW-0500,39,0
733724,MB-3000,41,41,0,JK-1000,0,1
733728,BP-0750,47,47,0,EW-0500,0,1
733742,BP-0750,34,34,0,,0,0
733753,BP-0750,46,46,0,EW-0500,0,1
733762,MB-3000,26,26,0,JK-1000,0,1
733772,BP-0750,40,40,0,EW-0500,0,1
733788,RA-0850,38,38,0,JN-1900,0,0
733798,RD-1187,40,40,0,,0,0
733802,RA-0850,45,45,0,JN-1900,0,1
733818,RA-0850,37,37,0,,0,0
733852,RD-1187,29,29,0,JE-0100,0,1
733864,RA-0850,51,26,1,,0,0
733870,RD-1187,58,42,0,JE-0100,16,0
733874,RA-0850,49,44,0,JN-1900,5,0
733879,RD-1187,42,42,0,JE-0100,0,1
733895,RD-1187,52,52,0,JE-0100,0,0
733905,RA-0850,43,43,0,,0,0
733909,RD-1187,58,53,0,JE-0100,5,0
733913,RA-0850,49,49,0,,0,0
733917,RD-1187,46,46,0,JE-0100,0,1
733975,DK-0350,52,44,0,JR-2075,8,0
733983,DK-0350,45,45,0,JR-2075,0,1
733995,DK-0350,42,39,0,JR-2075,3,0
734000,MK-0760,43,18,1,,0,0
734049,MK-0760,46,46,0,IB-0250,0,1
734056,DK-0350,69,69,0,,0,0
734062,MK-0760,64,53,0,IB-0250,11,0
734077,DK-0350,66,41,1,,0,0
734135,JB-3275,40,40,0,,0,0
734199,KH-2600,42,42,0,AB-3500,0,1
734225,KH-2600,45,45,0,,0,0
734241,KH-2600,54,49,0,AB-3500,5,0
734268,TW-1175,45,42,0,TG-0900,3,0
734272,MP-0050,44,40,0,JC-5680,4,0
734305,TW-1175,56,39,0,TG-0900,17,0
734312,MP-0050,30,30,0,JC-5680,0,1
734328,MP-0050,46,41,0,JC-5680,5,0
734332,TW-1175,43,35,0,TG-0900,8,0
734339,MP-0050,24,24,0,,0,0
734350,TW-1175,51,32,0,TG-0900,19,0
734355,MP-0050,33,28,0,JC-5680,5,0
734359,TW-1175,41,41,0,,0,0
734390,MP-0050,31,31,0,JC-5680,0,1
734395,TW-1175,50,38,0,TG-0900,12,0
734433,BW-2625,50,50,0,DS-3300,0,1
734451,BW-2625,39,39,0,,0,0
734455,DJ-2800,53,53,0,,0,0
734475,BW-2625,56,56,0,,0,0
734479,DJ-2800,43,43,0,DH-1800,0,0
734520,DJ-2800,55,51,0,DH-1800,4,0
734580,DJ-2800,43,44,0,DH-1800,-1,0
734593,DJ-2800,43,43,0,OB-0075,0,1
734630,MP-0050,51,40,0,EW-0500,11,0
734645,MP-0050,44,44,0,,0,0
734649,MB-3000,30,30,0,,0,0
734680,MP-0050,35,35,0,EW-0500,0,1
734684,MB-3000,59,47,0,TG-0900,12,0
734757,MB-3000,38,38,0,TG-0900,0,1
734777,CS-0850,41,41,0,,0,0
734781,MD-0125,47,24,0,BT-0300,23,0
734785,CS-0850,36,27,0,JL-0215,9,0
734829,MD-0125,38,38,0,BT-0300,0,1
734846,MD-0125,41,41,0,,0,0
734850,CS-0850,48,32,0,JL-0215,16,0
734919,MD-0125,40,40,0,,0,0
734956,MD-0125,41,41,0,,0,0
734965,CS-0850,44,44,0,JL-0215,0,1
734980,JS-1050,39,14,1,,0,0
734984,JL-2250,45,35,0,MH-4000,10,0
735024,JS-1050,42,42,0,MS-1300,0,1
735044,JS-1050,44,44,0,MS-1300,0,1
735061,JL-2250,33,33,0,MH-4000,0,1
735065,JS-1050,49,49,0,MS-1300,0,1
735076,JL-2250,37,18,0,MH-4000,19,0
735080,JS-1050,47,47,0,MS-1300,0,0
735084,JL-2250,39,28,0,MH-4000,11,0
735099,JL-2250,32,32,0,MH-4000,0,0
735130,JS-1050,38,18,0,MS-1300,20,0
735152,LE-0025,45,37,0,JE-0100,8,0
735181,LE-0025,41,41,0,,0,0
735185,RA-0850,51,47,0,NM-0250,4,0
735209,RA-0850,51,48,0,NM-0250,3,0
735223,LE-0025,49,45,0,JE-0100,4,0
735240,RA-0850,42,42,0,NM-0250,0,1
735244,LE-0025,45,41,0,CJ-2350,4,0
735297,RA-0850,43,43,0,,0,0
735377,DK-0350,49,49,0,MA-0475,0,1
735385,BC-2000,33,33,0,IB-0250,0,1
735389,DK-0350,57,49,0,MA-0475,8,0
735419,BC-2000,51,43,0,IB-0250,8,0
735426,DK-0350,35,35,0,,0,0
735437,BC-2000,42,41,0,IB-0250,1,0
735441,DK-0350,53,49,0,MA-0475,4,0
735445,BC-2000,50,50,0,IB-0250,0,0
735452,DK-0350,57,50,0,MA-0475,7,0
735456,BC-2000,41,30,0,IB-0250,11,0
735468,BC-2000,41,41,0,IB-0250,0,1
735487,TM-3300,39,39,0,AH-3862,0,1
735495,BA-0850,50,50,0,TL-0825,0,1
735516,BA-0850,55,55,0,,0,0
735520,TM-3300,45,39,0,AH-3862,6,0
735544,BA-0850,48,48,0,TL-0825,0,1
735622,TM-3300,40,22,0,AH-3862,18,0
735655,BK-0700,43,33,0,BW-0400,10,0
735675,BK-0700,36,36,0,BW-0400,0,1
735679,BN-0700,55,57,0,MM-0900,-2,0
735711,BK-0700,49,49,0,BW-0400,0,1
735726,BK-0700,54,54,0,,0,0
735749,BK-0700,43,43,0,BW-0400,0,0
735766,BK-0700,41,41,0,BW-0400,0,1
735770,BN-0700,50,50,0,,0,0
735798,BK-0700,47,47,0,BW-0400,0,1
735802,BN-0700,38,38,0,MM-0900,0,1
735824,TW-1175,49,46,0,BA-0125,3,0
735828,PO-0050,51,51,0,JC-5680,0,1
735959,TW-1175,34,34,0,,0,0
735986,PM-0300,53,45,0,JR-2075,8,0
735993,MK-0760,58,33,1,,0,0
736002,MK-0760,40,40,0,,0,0
736104,MK-0760,34,34,0,,0,0
736108,PM-0300,47,47,0,,0,0
736113,MK-0760,48,38,0,CR-1525,10,0
736130,MK-0760,55,30,1,,0,0
736148,MW-1487,53,49,0,TL-1025,4,0
736163,JR-3700,50,50,0,PP-0400,0,1
736168,MW-1487,59,56,0,TL-1025,3,0
736184,MW-1487,42,42,0,TL-1025,0,1
736188,JR-3700,45,45,0,PP-0400,0,1
736194,MW-1487,29,29,0,TL-1025,0,1
736202,JR-3700,43,43,0,PP-0400,0,1
736253,JR-3700,6,6,0,CJ-2050,0,0
736304,MW-1487,39,39,0,,0,0
736328,BP-0750,39,34,0,TA-1050,5,0
736366,BP-0750,34,34,0,TA-1050,0,1
736372,JH-3230,48,39,0,JK-1000,9,0
736376,BP-0750,47,49,0,TA-1050,-2,0
736380,JH-3230,48,48,0,JK-1000,0,1
736390,BP-0750,41,16,1,,0,0
736395,JH-3230,49,49,0,JK-1000,0,1
736399,BP-0750,40,31,0,TA-1050,9,0
736412,JH-3230,53,53,0,,0,0
736417,BP-0750,46,46,0,,0,0
736421,JH-3230,51,51,0,JK-1000,0,1
736425,BP-0750,40,40,0,TA-1050,0,0
736429,JH-3230,43,43,0,,0,0
736435,BP-0750,38,37,0,TA-1050,1,0
736441,JH-3230,37,28,0,JK-1000,9,0
736470,JH-3230,39,39,0,JK-1000,0,1
736489,BP-0750,47,47,0,,0,0
736494,KH-2600,37,37,0,TE-0350,0,1
736501,SL-0400,55,48,0,AE-1037,7,0
736507,KH-2600,49,42,0,TE-0350,7,0
736511,SL-0400,41,42,0,AJ-1200,-1,0
736518,KH-2600,31,31,0,TE-0350,0,1
736522,SL-0400,52,52,0,AE-1037,0,0
736526,KH-2600,48,48,0,TE-0350,0,1
736530,SL-0400,44,48,0,AE-1037,-4,0
736534,KH-2600,47,46,0,TE-0350,1,0
736538,SL-0400,55,55,0,AE-1037,0,0
736543,KH-2600,54,40,0,TE-0350,14,0
736549,SL-0400,51,42,0,AE-1037,9,0
736587,KH-2600,47,37,0,TE-0350,10,0
736610,SL-0400,31,31,0,AE-1037,0,1
736625,KH-2600,53,53,0,TE-0350,0,1
736632,SL-0400,42,35,0,AE-1037,7,0
736651,SK-0600,27,27,0,,0,0
736675,JB-3275,55,41,0,MC-0150,14,0
736691,JB-3275,39,39,0,MC-0150,0,1
736701,SK-0600,39,39,0,,0,0
736708,JB-3275,43,32,0,MC-0150,11,0
736771,SK-0600,43,43,0,AB-3500,0,1
736818,RD-1187,43,43,0,,0,0
736833,RD-1187,39,28,0,TH-1750,11,0
736844,RD-1187,53,28,1,,0,0
736863,RD-1187,40,40,0,,0,0
736888,DC-3200,43,43,0,KR-0312,0,1
736892,RD-1187,61,51,0,TH-1750,10,0
736897,DC-3200,40,40,0,,0,0
736913,DC-3200,52,52,0,KR-0312,0,0
736922,RD-1187,51,48,0,TH-1750,3,0
736934,DC-3200,29,29,0,KR-0312,0,1
736938,RD-1187,39,42,0,TH-1750,-3,0
737036,CJ-2100,37,37,0,,0,0
737051,CJ-2100,57,57,0,,0,0
737055,SM-0650,54,49,0,LW-1150,5,0
737068,SM-0650,37,37,0,,0,0
737090,SM-0650,54,54,0,LW-1150,0,0
737127,SM-0650,51,51,0,,0,0
737132,CJ-2100,51,28,0,AR-1100,23,0
737145,CJ-2100,44,44,0,,0,0
737153,SK-0600,35,35,0,,0,0
737198,SK-0600,26,26,0,AE-1037,0,1
737239,KH-2600,37,37,0,MC-0150,0,1
737246,SK-0600,56,56,0,AE-1037,0,0
737252,KH-2600,52,40,0,MC-0150,12,0
737273,KH-2600,47,38,0,MC-0150,9,0
737277,SK-0600,46,31,0,AJ-1200,15,0
737282,KH-2600,48,31,0,MC-0150,17,0
737298,KH-2600,63,38,1,,0,0
737323,CS-0850,39,38,0,JM-0887,1,0
737328,LE-0025,39,39,0,BT-0300,0,1
737334,CS-0850,46,42,0,JM-0887,4,0
737350,CS-0850,49,51,0,JM-0887,-2,0
737365,CS-0850,37,37,0,JM-0887,0,1
737369,LE-0025,48,48,0,BT-0300,0,1
737397,LE-0025,42,17,1,,0,0
737401,CS-0850,43,24,0,JM-0887,19,0
737443,LE-0025,53,52,0,BT-0300,1,0
737447,CS-0850,40,38,0,JM-0887,2,0
737451,LE-0025,49,26,0,BT-0300,23,0
737495,BA-0850,35,35,0,TG-0900,0,1
737502,MP-0050,47,27,0,AH-3862,20,0
737518,MP-0050,44,44,0,AH-3862,0,1
737523,BA-0850,52,52,0,TG-0900,0,0
737560,MP-0050,31,31,0,,0,0
737567,BA-0850,53,53,0,TG-0900,0,1
737581,BA-0850,46,46,0,TG-0900,0,1
737585,MP-0050,42,42,0,AH-3862,0,0
737589,BA-0850,43,43,0,TG-0900,0,1
737678,PO-0050,48,12,0,MS-1300,36,0
737682,JL-2250,23,23,0,BA-0125,0,1
737708,JL-2250,40,40,0,BA-0125,0,0
737767,PO-0050,54,45,0,MS-1300,9,0
737778,PO-0050,41,41,0,MS-1300,0,1
737787,BC-2000,51,46,0,ER-0462,5,0
737791,JB-3275,40,40,0,MA-0475,0,1
737806,JB-3275,43,31,0,MA-0475,12,0
737813,BC-2000,48,48,0,ER-0462,0,0
737817,JB-3275,51,42,0,MA-0475,9,0
737836,JB-3275,40,40,0,,0,0
737847,JB-3275,46,46,0,,0,0
737865,JB-3275,41,41,0,,0,0
737869,BC-2000,42,42,0,ER-0462,0,1
737873,JB-3275,43,43,0,MA-0475,0,1
737879,BC-2000,49,39,0,ER-0462,10,0
737925,JB-3275,64,47,0,MA-0475,17,0
737973,CJ-2100,48,48,0,,0,0
738006,DJ-2800,52,44,0,LW-1150,8,0
738019,DJ-2800,48,36,0,LW-1150,12,0
738032,CJ-2100,66,66,0,,0,0
