pid,fgxp,fkicker,dist,good
337030,FG,JC-0900,36,1
337035,XP,RB-2200,20,1
337044,FG,RB-2200,40,1
337063,FG,RB-2200,25,1
337089,FG,AV-0400,22,1
337095,XP,AV-0400,20,1
337137,XP,SJ-0300,20,1
337173,FG,AV-0400,19,1
337205,XP,SJ-0300,20,1
337247,XP,NK-0200,20,1
337266,FG,NK-0200,22,1
337274,XP,NK-0200,20,1
337292,FG,NK-0200,22,1
337295,XP,NK-0200,20,1
337308,XP,JH-0900,20,1
337318,XP,NK-0200,20,1
337338,XP,NK-0200,20,1
337344,FG,NK-0200,45,1
337356,XP,JH-0900,20,1
337396,XP,NK-0200,20,1
337434,FG,DA-0300,47,0
337462,FG,NF-0300,33,1
337487,XP,DA-0300,20,1
337505,FG,NF-0300,23,1
337529,FG,DA-0300,21,1
337604,FG,SS-3100,50,1
337623,FG,SS-3100,31,1
337646,XP,SS-3100,20,1
337656,FG,LT-1100,35,1
337664,FG,SS-3100,28,1
337688,XP,LT-1100,20,1
337706,FG,LT-1100,38,0
337759,FG,RG-1500,29,1
337795,FG,RL-1300,42,1
337806,FG,RG-1500,47,1
337828,XP,RG-1500,20,1
337833,FG,RL-1300,48,1
337848,XP,RL-1300,20,0
337915,XP,JR-1100,20,1
337923,XP,JW-3300,20,1
337938,FG,JR-1100,21,1
337944,XP,JW-3300,20,1
337951,XP,JR-1100,20,1
337968,XP,JR-1100,20,1
337977,FG,JW-3300,52,1
337998,XP,JR-1100,20,1
338011,XP,JW-3300,20,1
338039,FG,JR-1100,29,1
338048,XP,JR-1100,20,1
338090,XP,NF-0300,20,1
338117,XP,NF-0300,20,1
338122,XP,JK-0200,20,1
338131,FG,NF-0300,42,1
338157,FG,JK-0200,37,1
338192,FG,NF-0300,23,1
338210,FG,JK-0200,25,1
338254,FG,SG-1100,29,1
338273,FG,SG-1100,38,1
338287,XP,SG-1100,20,1
338326,XP,PD-0200,20,1
338353,XP,PD-0200,20,1
338395,FG,RG-1500,31,1
338429,FG,RG-1500,35,1
338433,XP,MC-3000,20,1
338448,XP,RG-1500,20,1
338470,XP,RG-1500,20,1
338495,XP,RG-1500,20,1
338529,XP,KB-2300,20,1
338541,FG,AV-0400,29,1
338562,XP,AV-0400,20,1
338578,XP,AV-0400,20,1
338586,XP,AV-0400,20,1
338602,FG,KB-2300,49,0
338615,XP,AV-0400,20,1
338631,XP,AV-0400,20,1
338703,XP,JH-0900,20,1
338720,FG,JH-0900,46,1
338725,XP,JH-0900,20,1
338740,XP,JC-0900,20,1
338753,XP,JC-0900,20,1
338768,FG,JH-0900,20,1
338827,FG,JH-0900,47,1
338850,XP,SG-0800,20,1
338879,XP,SG-0800,20,1
338889,XP,SG-0800,20,1
338906,XP,SG-0800,20,1
338955,XP,JF-0900,20,1
339008,XP,RL-0900,20,1
339020,XP,RL-0900,20,1
339044,XP,LT-1100,20,1
339056,XP,LT-1100,20,1
339069,FG,LT-1100,42,1
339089,XP,RL-0900,20,1
339119,XP,LT-1100,20,1
339142,XP,LT-1100,20,1
339146,XP,LT-1100,20,1
339167,XP,JS-1100,20,1
339185,XP,JS-1100,20,1
339199,FG,SJ-0300,41,1
339213,XP,JS-1100,20,1
339222,XP,JS-1100,20,1
339265,XP,JS-1100,20,1
339287,XP,JS-1100,20,1
339306,XP,JS-1100,20,1
339327,XP,DA-0300,20,1
339333,XP,MG-1200,20,1
339342,XP,MG-1200,20,1
339351,XP,DA-0300,20,1
339362,XP,DA-0300,20,1
339379,FG,DA-0300,24,1
339414,FG,MG-1200,55,1
339442,XP,DA-0300,20,1
339455,FG,MG-1200,35,1
339470,FG,MG-1200,46,1
339481,XP,DA-0300,20,1
339503,FG,MB-4600,34,1
339517,FG,MB-4600,22,1
339526,XP,JN-0600,20,1
339559,XP,MB-4600,20,1
339595,XP,JN-0600,20,1
339622,XP,JN-0600,20,1
339690,XP,NR-0100,20,1
339702,XP,MA-0700,20,1
339724,XP,NR-0100,20,1
339727,XP,MA-0700,20,1
339736,FG,NR-0100,32,1
339752,XP,NR-0100,20,1
339807,FG,MA-0700,23,1
339821,XP,MA-0700,20,1
339836,FG,MA-0700,21,1
339847,FG,NR-0100,29,1
339858,FG,NR-0100,31,1
339904,XP,JB-7100,20,1
339921,XP,JB-7100,20,1
339933,XP,JB-7100,20,1
339964,FG,JB-7100,42,1
339971,FG,JB-7100,39,1
340057,XP,RB-2200,20,1
340066,XP,MN-0800,20,0
340094,FG,MN-0800,51,0
340115,FG,RB-2200,46,1
340189,XP,SS-3100,20,1
340204,FG,RL-1300,53,0
340224,XP,SS-3100,20,1
340264,FG,SS-3100,26,1
340276,XP,RL-1300,20,1
340295,XP,RL-1300,20,1
340308,XP,SS-3100,20,1
340325,XP,RL-1300,20,1
340351,FG,NK-0200,40,1
340365,XP,NK-0200,20,1
340397,FG,NK-0200,23,1
340412,FG,NK-0200,29,1
340426,XP,NK-0200,20,1
340442,FG,JE-0200,23,1
340495,XP,LT-1100,20,1
340508,FG,SG-0800,37,1
340523,XP,SG-0800,20,1
340525,XP,LT-1100,20,1
340534,FG,SG-0800,45,1
340551,FG,SG-0800,37,1
340561,XP,LT-1100,20,1
340576,XP,LT-1100,20,1
340588,XP,SG-0800,20,1
340625,XP,SG-0800,20,1
340639,XP,LT-1100,20,1
340677,XP,DA-0300,20,1
340706,FG,RL-0900,29,1
340720,FG,DA-0300,38,1
340741,FG,RL-0900,23,1
340747,XP,DA-0300,20,1
340754,FG,RL-0900,22,1
340808,XP,MB-4600,20,1
340825,XP,JK-0200,19,1
340841,FG,MB-4600,31,1
340854,XP,JK-0200,20,1
340869,FG,MB-4600,23,1
340877,FG,JK-0200,19,1
340896,XP,MB-4600,20,1
340903,XP,JK-0200,20,1
340918,FG,MB-4600,49,1
340937,XP,JK-0200,20,1
340964,FG,JF-0900,49,1
340981,XP,SG-1100,20,1
341007,XP,JF-0900,20,1
341011,XP,SG-1100,20,1
341034,XP,SG-1100,20,1
341042,XP,SG-1100,20,1
341079,XP,JF-0900,20,1
341085,XP,SG-1100,20,1
341105,FG,SG-1100,30,1
341140,XP,SS-3100,20,1
341164,FG,SS-3100,46,1
341176,FG,NF-0300,28,0
341182,FG,NF-0300,37,1
341200,FG,SS-3100,21,1
341222,XP,SS-3100,20,1
341244,XP,SS-3100,20,1
341252,FG,NF-0300,30,1
341278,FG,JH-0900,35,1
341284,XP,MC-3000,20,1
341302,XP,MC-3000,20,1
341311,XP,MC-3000,20,1
341344,XP,JH-0900,20,1
341356,FG,MC-3000,33,1
341373,FG,JH-0900,38,1
341384,XP,MC-3000,20,1
341406,FG,MC-3000,35,1
341453,XP,JS-1100,20,1
341478,XP,KB-2300,20,1
341502,XP,KB-2300,20,1
341514,XP,JS-1100,20,1
341516,XP,KB-2300,20,1
341521,XP,KB-2300,20,1
341538,XP,KB-2300,20,1
341550,XP,JS-1100,20,1
341559,XP,KB-2300,20,1
341582,XP,JS-1100,20,1
341600,FG,RG-1500,39,1
341618,XP,RG-1500,20,1
341657,XP,MG-1200,20,1
341666,XP,RG-1500,20,1
341676,XP,MG-1200,20,1
341680,XP,RG-1500,20,1
341690,FG,MG-1200,48,1
341696,XP,RG-1500,20,1
341778,XP,MS-5200,20,1
341799,FG,MS-5200,28,1
341808,XP,MS-5200,20,1
341817,XP,JR-1100,20,1
341843,FG,MS-5200,31,1
341871,XP,MS-5200,20,1
341897,XP,JR-1100,20,1
341908,XP,JR-1100,20,1
341934,XP,JB-7100,20,1
341973,FG,JB-7100,54,1
341982,XP,MA-0700,20,1
341994,XP,MA-0700,20,1
342006,XP,JB-7100,20,1
342016,FG,MA-0700,30,1
342034,FG,JB-7100,51,1
342042,FG,MA-0700,37,1
342051,XP,JB-7100,20,1
342057,XP,MA-0700,20,1
342063,XP,MA-0700,20,1
342067,XP,MA-0700,20,1
342080,XP,JB-7100,20,1
342089,FG,MA-0700,32,1
342102,XP,JB-7100,20,1
342136,XP,PD-0200,20,1
342149,XP,PD-0200,20,1
342170,XP,JN-0600,20,1
342182,FG,PD-0200,23,1
342200,FG,PD-0200,25,0
342230,FG,PD-0200,49,1
342292,FG,RL-1300,22,1
342301,XP,JE-0200,20,1
342323,XP,JE-0200,20,1
342348,FG,JE-0200,43,1
342417,FG,JE-0200,30,1
342429,XP,NK-0200,20,1
342438,FG,SJ-0300,49,0
342445,XP,SJ-0300,20,1
342493,XP,NK-0200,20,1
342499,FG,SJ-0300,53,1
342506,FG,NK-0200,36,1
342523,XP,NK-0200,20,1
342538,XP,SJ-0300,20,1
342546,FG,NK-0200,31,1
342578,FG,NK-0200,24,1
342594,FG,JW-3300,37,1
342611,FG,NR-0100,23,1
342640,XP,NR-0100,20,1
342644,XP,NR-0100,20,1
342661,XP,NR-0100,20,1
342671,FG,JW-3300,42,1
342680,XP,JW-3300,20,1
342695,XP,NR-0100,20,1
342715,XP,NR-0100,20,1
342737,FG,NR-0100,33,1
342742,XP,NR-0100,20,1
342794,XP,MN-0800,20,1
342816,FG,JC-0900,40,1
342832,FG,MN-0800,27,1
342902,XP,JC-0900,20,1
342932,FG,MN-0800,43,1
342945,XP,RB-2200,20,1
342973,FG,AV-0400,37,1
343023,XP,AV-0400,20,1
343040,FG,RB-2200,40,1
343061,FG,RB-2200,54,1
343075,FG,RB-2200,33,1
343109,XP,JB-7100,20,1
343138,FG,JB-7100,50,1
343192,FG,JB-7100,33,1
343207,XP,SS-3100,20,1
343214,XP,SS-3100,20,1
343219,FG,SS-3100,30,0
343237,XP,JB-7100,20,1
343257,XP,JB-7100,20,1
343271,XP,JR-1100,20,1
343274,XP,JS-1100,20,1
343308,XP,JS-1100,20,1
343315,XP,JS-1100,20,1
343328,FG,JS-1100,46,0
343348,FG,JR-1100,28,1
343358,XP,JS-1100,20,1
343371,XP,JR-1100,20,1
343423,FG,JS-1100,25,1
343457,XP,MB-4600,20,1
343476,XP,LT-1100,20,1
343489,XP,LT-1100,20,1
343514,FG,LT-1100,25,1
343551,XP,LT-1100,20,1
343566,XP,MB-4600,20,1
343593,FG,RB-2200,30,1
343645,FG,NK-0200,45,0
343657,FG,RB-2200,44,1
343670,FG,NK-0200,20,1
343687,XP,NK-0200,20,1
343697,FG,RB-2200,38,0
343710,XP,NK-0200,20,1
343737,XP,JB-7100,20,1
343748,XP,JB-7100,20,1
343756,XP,MC-3000,20,1
343772,XP,MC-3000,20,1
343780,XP,MC-3000,20,1
343793,FG,JB-7100,29,1
343809,XP,MC-3000,20,1
343823,XP,MC-3000,20,1
343839,FG,JB-7100,27,1
343849,XP,MC-3000,20,1
343891,XP,JS-1100,20,1
343903,XP,SG-0800,20,1
343915,XP,SG-0800,20,1
343930,XP,JS-1100,20,1
343945,FG,SG-0800,35,0
343963,XP,SG-0800,20,1
343974,FG,JS-1100,39,1
343982,XP,SG-0800,20,1
343996,FG,JS-1100,25,1
344003,FG,SG-0800,35,1
344032,XP,AV-0400,20,1
344062,XP,NK-0200,20,1
344071,FG,AV-0400,46,1
344080,FG,NK-0200,48,0
344097,XP,NK-0200,20,1
344117,XP,AV-0400,20,1
344126,XP,NK-0200,20,1
344142,XP,AV-0400,20,1
344153,XP,NK-0200,20,1
344184,XP,LT-1100,20,1
344210,XP,NF-0300,20,1
344239,XP,NF-0300,20,1
344248,XP,LT-1100,20,1
344266,FG,NF-0300,34,1
344285,XP,LT-1100,20,1
344359,FG,NK-0200,26,1
344371,XP,SG-0800,20,1
344381,FG,NK-0200,23,1
344395,XP,SG-0800,20,1
344409,FG,NK-0200,40,1
344425,FG,NK-0200,24,1
344449,XP,SG-0800,20,1
344497,FG,LT-1100,29,1
344518,FG,LT-1100,37,1
344521,XP,MC-3000,20,1
344550,FG,MC-3000,36,1
344576,XP,LT-1100,20,1
344584,XP,MC-3000,20,1
344593,XP,LT-1100,20,1
344604,FG,MC-3000,37,1
344617,FG,LT-1100,43,0
344641,FG,LT-1100,36,0
344648,FG,LT-1100,47,1
344665,FG,LT-1100,32,1
344680,XP,SG-0800,20,1
344763,XP,LT-1100,20,1
344786,XP,SG-0800,20,1
344800,XP,LT-1100,20,1
344820,XP,JC-0900,20,1
344835,FG,JC-0900,24,1
344858,FG,JC-0900,25,1
344875,FG,JC-0900,47,1
344883,XP,SS-3100,20,1
344992,XP,MS-5200,20,1
345021,FG,MS-5200,47,0
345039,FG,MS-5200,21,1
345049,FG,SG-1100,43,1
345084,XP,MS-5200,20,1
345097,XP,SG-1100,20,1
345140,XP,MN-0800,20,1
345154,FG,MN-0800,32,0
345166,XP,DC-0500,20,1
345226,XP,MN-0800,20,1
345260,XP,DC-0500,20,1
345320,XP,SG-0800,20,1
345350,FG,NN-0200,40,1
345375,XP,SG-0800,20,1
345387,XP,NN-0200,20,1
345412,FG,SG-0800,37,1
345440,XP,JR-1100,20,1
345462,XP,JR-1100,20,1
345469,XP,JR-1100,20,1
345480,FG,KB-2300,34,1
345507,XP,JR-1100,20,1
345522,XP,JR-1100,20,1
345545,XP,KB-2300,20,1
345557,FG,JR-1100,44,1
345570,XP,KB-2300,20,1
345585,FG,RB-2200,47,1
345617,XP,JS-1100,20,1
345635,XP,RB-2200,20,1
345671,FG,JS-1100,37,0
345708,XP,RB-2200,20,1
345716,FG,JS-1100,27,1
345728,XP,JE-0200,20,1
345741,XP,JE-0200,20,1
345753,XP,JE-0200,20,1
345784,XP,JH-0900,20,1
345804,XP,JH-0900,20,1
345817,FG,JE-0200,50,1
345829,XP,JE-0200,20,1
345840,XP,JH-0900,20,1
345853,FG,JE-0200,25,1
345912,XP,RL-0900,20,1
345942,XP,RL-0900,20,1
345949,XP,OM-0100,20,1
345959,FG,RL-0900,35,1
345968,FG,RL-0900,38,1
345990,FG,OM-0100,45,1
346000,XP,RL-0900,20,1
346003,XP,RL-0900,20,1
346015,FG,RL-0900,52,0
346054,XP,MG-1200,20,1
346064,XP,MB-4600,20,1
346127,FG,MB-4600,37,1
346159,FG,MG-1200,34,1
346165,FG,MB-4600,33,1
346168,XP,MG-1200,20,1
346181,XP,MB-4600,20,1
346188,XP,MG-1200,20,1
346218,XP,DA-0300,20,1
346239,XP,DA-0300,20,1
346285,XP,DA-0300,20,1
346317,XP,DA-0300,20,1
346328,FG,DA-0300,23,1
346342,XP,DA-0300,20,1
346350,FG,JB-7100,46,1
346386,XP,NF-0300,20,1
346407,XP,PD-0200,20,1
346415,XP,NF-0300,20,1
346442,XP,NF-0300,20,1
346466,XP,NF-0300,20,1
346493,FG,PD-0200,34,1
346554,FG,JK-0200,44,1
346562,XP,NK-0200,20,1
346575,FG,JK-0200,33,1
346591,FG,JK-0200,30,1
346615,FG,NK-0200,27,1
346626,XP,JK-0200,20,1
346640,FG,JK-0200,49,1
346648,XP,NK-0200,20,1
346660,XP,NK-0200,20,1
346673,XP,JK-0200,20,1
346686,FG,NR-0100,25,1
346693,FG,NR-0100,35,0
346699,XP,JN-0600,20,1
346725,XP,NR-0100,20,1
346743,FG,JN-0600,39,1
346766,FG,NR-0100,31,1
346777,XP,NR-0100,20,1
346792,FG,JN-0600,30,1
346811,FG,NR-0100,30,1
346845,FG,AV-0400,39,1
346850,XP,RG-1500,20,1
346875,FG,AV-0400,34,1
346887,FG,RG-1500,41,1
346903,FG,RG-1500,25,1
346918,XP,AV-0400,20,1
346935,XP,RG-1500,20,1
346953,XP,RG-1500,20,1
347019,FG,RL-1300,37,1
347029,XP,MC-3000,20,1
347045,FG,MC-3000,42,1
347059,FG,MC-3000,33,0
347069,FG,RL-1300,27,1
347083,XP,MC-3000,20,1
347120,XP,MC-3000,20,1
347134,XP,RL-1300,20,1
347157,XP,MP-2100,20,1
347188,FG,MP-2100,26,1
347202,XP,MP-2100,20,1
347235,XP,MP-2100,20,1
347249,FG,MP-2100,43,1
347261,XP,SJ-0300,20,1
347269,XP,MP-2100,20,1
347281,XP,MP-2100,20,1
347292,XP,SJ-0300,20,1
347316,FG,SJ-0300,56,1
347327,FG,SJ-0300,25,1
347392,XP,SJ-0300,20,1
347424,FG,SJ-0300,40,1
347451,XP,SJ-0300,20,1
347506,XP,RB-2200,20,1
347527,XP,SG-1100,20,1
347537,XP,RB-2200,20,1
347554,FG,SG-1100,37,0
347564,FG,RB-2200,34,1
347580,XP,RB-2200,20,1
347624,FG,RL-1300,45,1
347646,FG,RL-1300,27,1
347688,FG,RL-1300,53,1
347697,FG,RL-1300,46,1
347712,FG,RL-1300,28,1
347720,XP,AV-0400,20,1
347728,FG,AV-0400,30,0
347744,FG,RL-1300,48,0
347771,FG,AV-0400,47,1
347785,FG,SS-3100,49,0
347804,FG,SS-3100,22,1
347811,FG,SS-3100,36,1
347824,XP,MG-1200,20,1
347834,FG,SS-3100,30,0
347847,FG,SS-3100,35,1
347855,FG,MG-1200,49,1
347868,XP,MG-1200,20,1
347893,XP,MG-1200,20,1
347914,XP,SS-3100,20,1
347921,XP,SS-3100,20,1
347960,XP,MC-3000,20,1
347974,XP,MC-3000,20,1
347984,XP,MC-3000,20,1
348008,FG,JH-0900,38,1
348023,FG,JH-0900,49,1
348032,FG,JH-0900,53,1
348047,FG,MC-3000,25,1
348062,XP,JH-0900,20,1
348080,XP,JH-0900,20,1
348088,FG,MC-3000,39,1
348095,XP,MC-3000,20,1
348099,XP,MC-3000,20,1
348105,XP,MC-3000,20,1
348119,XP,RG-1500,20,1
348161,FG,RG-1500,26,1
348192,FG,JK-0200,37,1
348208,XP,RG-1500,20,1
348218,FG,JK-0200,45,1
348226,XP,JK-0200,20,1
348259,XP,JK-0200,20,1
348294,XP,JC-0900,20,1
348308,FG,JB-7100,54,1
348323,FG,JC-0900,39,1
348339,FG,JB-7100,54,1
348349,FG,JC-0900,33,1
348367,XP,JC-0900,20,1
348394,XP,JB-7100,20,1
348403,XP,JC-0900,20,1
348411,XP,JC-0900,20,1
348422,XP,JC-0900,20,1
348444,XP,RL-0900,20,1
348464,FG,JS-1100,28,1
348477,FG,RL-0900,21,1
348511,XP,JS-1100,20,1
348518,FG,JS-1100,50,1
348533,FG,JS-1100,39,1
348557,XP,RL-0900,20,1
348568,FG,RL-0900,45,1
348582,XP,MB-4600,20,1
348625,XP,MB-4600,20,1
348633,FG,MB-4600,33,1
348660,FG,JE-0200,32,1
348696,FG,JE-0200,27,1
348719,FG,JE-0200,24,1
348725,XP,MB-4600,20,1
348757,XP,OM-0100,20,1
348765,XP,OM-0100,20,1
348776,FG,JN-0600,26,1
348798,FG,JN-0600,28,1
348810,FG,OM-0100,51,1
348818,XP,JN-0600,20,1
348826,FG,OM-0100,38,1
348843,XP,JN-0600,20,1
348852,XP,JN-0600,20,1
348869,XP,OM-0100,20,1
348884,FG,OM-0100,32,1
348899,FG,JN-0600,28,1
348909,FG,JN-0600,41,0
348921,FG,JN-0600,40,1
348930,XP,NR-0100,20,1
348944,XP,NR-0100,20,1
348966,FG,NR-0100,45,1
349003,XP,NR-0100,20,1
349015,FG,DC-0500,32,1
349025,XP,NR-0100,20,1
349065,XP,DC-0500,20,1
349085,FG,JF-0900,31,0
349097,FG,SG-0800,21,1
349111,FG,SG-0800,37,1
349123,FG,JF-0900,21,1
349158,XP,SG-0800,20,1
349172,FG,SG-0800,28,1
349184,XP,JF-0900,20,1
349196,FG,SG-0800,27,1
349226,XP,MP-2100,20,1
349239,FG,NK-0200,34,1
349253,XP,MP-2100,20,1
349262,XP,MP-2100,20,1
349264,XP,NK-0200,20,1
349275,FG,MP-2100,52,1
349283,XP,NK-0200,20,1
349298,XP,MP-2100,20,1
349309,XP,NK-0200,20,1
349320,FG,NK-0200,21,1
349340,FG,NK-0200,28,1
349439,XP,JR-1100,20,1
349471,FG,JR-1100,48,1
349486,FG,PD-0200,31,1
349512,FG,PD-0200,38,1
349534,FG,DA-0300,34,1
349542,XP,NF-0300,20,1
349554,FG,DA-0300,44,1
349556,XP,NF-0300,20,1
349567,XP,DA-0300,20,1
349571,XP,DA-0300,20,1
349581,XP,NF-0300,20,1
349588,XP,DA-0300,20,1
349606,FG,DA-0300,22,1
349610,FG,NF-0300,51,1
349634,XP,NF-0300,20,1
349647,XP,DA-0300,20,1
349656,FG,NF-0300,47,1
349669,XP,NF-0300,20,1
349721,XP,JE-0200,20,1
349730,XP,JE-0200,20,1
349746,FG,JE-0200,27,1
349765,XP,JE-0200,20,1
349780,XP,NN-0200,20,1
349792,XP,NN-0200,20,1
349802,XP,JE-0200,20,1
349813,FG,NN-0200,32,0
349846,XP,JE-0200,20,1
349858,FG,SJ-0300,23,1
349889,FG,SJ-0300,35,1
349904,XP,RL-0900,20,1
349926,FG,SJ-0300,32,1
349941,FG,RL-0900,46,0
349951,XP,SJ-0300,20,1
349982,XP,RL-0900,20,1
349987,XP,SJ-0300,20,1
349996,XP,RL-0900,20,1
350008,FG,RL-0900,38,1
350019,FG,KB-2300,44,1
350032,XP,RB-2200,20,1
350044,FG,KB-2300,24,1
350056,XP,RB-2200,20,1
350071,XP,KB-2300,20,0
350080,XP,RB-2200,20,1
350116,FG,RB-2200,44,1
350169,XP,RB-2200,20,1
350203,FG,SG-1100,22,1
350216,XP,JC-0900,20,1
350226,XP,SG-1100,20,1
350234,FG,JC-0900,24,1
350249,FG,SG-1100,30,1
350279,FG,JC-0900,46,1
350300,FG,JC-0900,26,1
350315,XP,SG-1100,20,1
350326,XP,JC-0900,20,1
350338,FG,SG-1100,21,1
350356,FG,JC-0900,22,1
350370,XP,SS-3100,20,1
350396,FG,SS-3100,48,1
350421,XP,NR-0100,20,1
350449,FG,NR-0100,26,1
350462,XP,SS-3100,20,1
350467,XP,NR-0100,20,1
350481,XP,SS-3100,20,1
350501,FG,SS-3100,52,0
350541,XP,DC-0500,20,1
350556,FG,SG-0800,37,1
350564,XP,DC-0500,20,1
350573,FG,SG-0800,44,1
350584,XP,DC-0500,20,1
350610,XP,DC-0500,20,1
350619,XP,SG-0800,20,1
350627,XP,DC-0500,20,1
350647,FG,DC-0500,39,1
350668,FG,RG-1500,40,1
350683,FG,RG-1500,43,1
350693,XP,MB-4600,20,1
350721,XP,MB-4600,20,1
350733,FG,RG-1500,28,1
350781,FG,RG-1500,49,0
350793,XP,RG-1500,20,1
350806,FG,MB-4600,35,1
350824,XP,MB-4600,20,1
350858,FG,MB-4600,21,1
350864,FG,JK-0200,43,1
350911,XP,JK-0200,20,1
350930,FG,RL-1300,28,1
350935,XP,RL-1300,20,1
350948,XP,RL-1300,20,1
350987,FG,RL-1300,32,1
351027,FG,OM-0100,28,1
351038,XP,OM-0100,20,1
351052,XP,OM-0100,20,1
351062,FG,JB-7100,43,1
351076,XP,OM-0100,20,1
351089,FG,JB-7100,29,1
351103,FG,OM-0100,38,1
351117,XP,JB-7100,20,1
351150,XP,OM-0100,20,1
351159,FG,OM-0100,38,1
351206,XP,JN-0600,20,1
351219,XP,JN-0600,20,1
351231,FG,JH-0900,44,1
351237,XP,JN-0600,20,1
351276,FG,JN-0600,43,0
351289,FG,JH-0900,51,1
351304,XP,JN-0600,20,1
351315,XP,JH-0900,20,1
351320,FG,JN-0600,25,1
351349,XP,MP-2100,20,1
351362,FG,MG-1200,43,1
351368,XP,MP-2100,20,1
351373,XP,MP-2100,20,1
351385,XP,MG-1200,20,1
351393,XP,MG-1200,20,1
351402,FG,MP-2100,27,1
351419,FG,MG-1200,51,0
351443,XP,MP-2100,20,1
351447,XP,MG-1200,20,1
351458,FG,MP-2100,34,1
351495,FG,MG-1200,43,0
351525,FG,JR-1100,37,1
351541,XP,DA-0300,20,1
351555,FG,DA-0300,31,1
351569,FG,JR-1100,53,1
351646,FG,DA-0300,31,1
351667,XP,AV-0400,20,1
351695,FG,JS-1100,26,1
351714,XP,JS-1100,20,1
351730,XP,AV-0400,20,1
351760,XP,JS-1100,20,1
351784,FG,JS-1100,21,1
351797,XP,AV-0400,20,1
351806,FG,JS-1100,51,1
351816,FG,MS-5200,48,0
351839,XP,PD-0200,20,1
351861,XP,MS-5200,20,1
351875,FG,PD-0200,38,1
351896,XP,MS-5200,20,1
351901,XP,MS-5200,20,1
351915,XP,MS-5200,20,1
351968,FG,NF-0300,25,1
351979,FG,MC-3000,36,1
352003,FG,MC-3000,38,1
352020,XP,NF-0300,20,1
352035,FG,NF-0300,39,1
352054,FG,MC-3000,33,1
352061,XP,NF-0300,20,1
352088,XP,NF-0300,20,1
352113,XP,MC-3000,20,1
352141,XP,JF-0900,20,1
352154,FG,NK-0200,36,1
352165,XP,NK-0200,20,1
352171,XP,NK-0200,20,1
352175,XP,JF-0900,20,1
352182,XP,NK-0200,20,1
352199,XP,NK-0200,20,1
352217,XP,NK-0200,20,1
352260,FG,JF-0900,32,1
352269,XP,NK-0200,20,1
352280,FG,NK-0200,49,1
352298,FG,NN-0200,23,1
352308,FG,NN-0200,21,1
352325,FG,NN-0200,48,0
352335,XP,MP-2100,20,1
352351,XP,NN-0200,20,1
352359,FG,MP-2100,28,0
352368,FG,MP-2100,56,1
352378,FG,MP-2100,51,1
352386,FG,NN-0200,43,1
352414,XP,NN-0200,20,1
352430,FG,MP-2100,22,1
352438,FG,NN-0200,33,1
352447,FG,MP-2100,33,1
352453,XP,NN-0200,20,1
352473,FG,PD-0200,25,1
352507,FG,SG-1100,42,1
352533,FG,SG-1100,45,1
352574,XP,PD-0200,20,1
352581,XP,PD-0200,20,1
352608,FG,PD-0200,29,1
352629,XP,JS-1100,20,1
352652,FG,KB-2300,27,1
352671,XP,KB-2300,20,1
352681,FG,JS-1100,46,1
352692,XP,JS-1100,20,1
352706,XP,KB-2300,20,1
352720,FG,JS-1100,40,1
352734,XP,KB-2300,20,1
352750,XP,JS-1100,20,1
352760,FG,KB-2300,47,1
352768,FG,JS-1100,37,1
352792,FG,NR-0100,37,0
352804,XP,JF-0900,20,1
352809,XP,JF-0900,20,1
352822,XP,JF-0900,20,1
352833,FG,JF-0900,20,1
352846,XP,JF-0900,20,1
352849,FG,JF-0900,30,1
352858,XP,NR-0100,20,1
352904,XP,JF-0900,20,1
352912,XP,NR-0100,20,1
352918,XP,JF-0900,20,1
352926,XP,NR-0100,20,1
352933,FG,JF-0900,44,0
352967,FG,JN-0600,47,1
353002,XP,MG-1200,20,1
353018,XP,MG-1200,20,1
353026,FG,JN-0600,49,1
353032,XP,MG-1200,20,1
353050,FG,JN-0600,38,1
353081,XP,MG-1200,20,1
353114,FG,MG-1200,31,1
353140,XP,JK-0200,20,1
353155,FG,JE-0200,33,1
353167,FG,JE-0200,44,1
353188,XP,JK-0200,20,1
353199,FG,JE-0200,44,1
353238,FG,JK-0200,44,1
353249,XP,JK-0200,20,1
353299,FG,RB-2200,20,1
353315,XP,RB-2200,20,1
353327,XP,RL-1300,20,1
353337,FG,RB-2200,32,1
353357,XP,RB-2200,20,1
353370,FG,RL-1300,42,1
353377,FG,RL-1300,48,0
353400,FG,RB-2200,49,1
353445,XP,RL-1300,20,1
353458,XP,RB-2200,20,1
353479,XP,MC-3000,20,1
353515,XP,MB-4600,20,1
353528,FG,MB-4600,23,1
353544,FG,MB-4600,36,1
353573,XP,MB-4600,20,1
353584,XP,MC-3000,20,1
353593,XP,MC-3000,20,1
353618,FG,MB-4600,24,1
353624,XP,MB-4600,20,1
353642,FG,RL-0900,45,1
353649,XP,JB-7100,20,1
353667,FG,RL-0900,35,1
353679,XP,JB-7100,20,1
353729,XP,RL-0900,20,1
353741,FG,JB-7100,51,0
353750,XP,RL-0900,20,1
353773,FG,RL-0900,45,1
353800,FG,SJ-0300,22,1
353842,XP,SJ-0300,20,1
353856,FG,SJ-0300,28,1
353867,FG,NK-0200,44,0
353871,FG,SJ-0300,76,0
353886,FG,NK-0200,28,1
353907,XP,NK-0200,20,1
353926,FG,NK-0200,47,0
353939,FG,SJ-0300,32,1
353944,FG,NK-0200,47,1
353953,XP,NK-0200,20,1
